MONTH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED
1991 / 02,12,5660.7,,
1991 / 03,05,1354.5,,
1991 / 04,02,2853.5,,
1991 / 06,10,3116.7,,
1991 / 08,03,3967.1,,
1991 / 08,12,6528.4,,
1991 / 08,11,3318.1,,
1991 / 09,02,2856.3,,
1991 / 11,11,3159.9,,
1991 / 11,01,701.3,,
1991 / 12,04,2169.9,,
1991 / 12,05,1424.7,,
1992 / 01,03,3988.0,,
1992 / 01,11,3184.6,,
1992 / 02,01,655.5,,
1992 / 04,10,3162.1,,
1992 / 04,05,1369.0,,
1992 / 05,05,1396.6,,
1992 / 07,12,6646.6,,
1992 / 07,05,1310.5,,
1992 / 08,07,5589.2,,
1992 / 08,02,2707.2,,
1992 / 08,12,6711.3,,
1992 / 08,04,1882.3,,
1992 / 09,02,2801.8,,
1992 / 11,11,3100.0,,
1992 / 11,09,3348.5,,
1992 / 12,02,2890.7,,
1993 / 01,02,2732.4,,
1993 / 01,10,3037.0,,
1993 / 02,05,1076.3,,
1993 / 03,11,3274.6,,
1993 / 03,03,3781.6,,
1993 / 03,05,1262.7,,
1993 / 04,06,3400.6,136.0,47.8
1993 / 05,07,5622.8,1018.3,407.5
1993 / 05,03,3415.3,218.5,102.3
1993 / 05,10,3031.5,74.6,13.9
1993 / 05,05,1180.4,261.7,86.2
1993 / 06,01,642.4,55.5,22.3
1993 / 07,09,3239.5,192.4,130.6
1993 / 08,06,3260.7,699.0,250.2
1993 / 09,03,3587.0,307.5,172.9
1993 / 11,09,3246.9,205.4,113.9
1993 / 12,12,6046.5,328.5,273.0
1993 / 12,09,3211.1,223.1,140.8
1994 / 01,10,3033.9,59.1,67.2
1994 / 01,12,5911.8,248.2,237.7
1994 / 01,02,2706.4,546.7,271.0
1994 / 01,09,3067.4,192.2,118.4
1994 / 01,04,1787.7,274.9,156.1
1994 / 04,04,1747.8,329.7,149.3
1994 / 05,02,2768.6,532.9,228.9
1994 / 05,08,6142.8,1428.8,533.3
1994 / 05,01,641.7,114.3,37.1
1994 / 06,06,3659.6,822.7,312.6
1994 / 08,03,3885.1,238.1,154.2
1994 / 09,06,3466.4,829.4,322.3
1994 / 09,03,3614.1,264.0,164.2
1994 / 09,10,3191.3,68.8,76.0
1994 / 09,12,6204.2,270.0,244.2
1994 / 11,01,668.3,79.4,38.5
1994 / 12,04,1848.7,306.4,167.5
1995 / 01,06,3670.0,641.3,320.6
1995 / 02,04,1601.5,236.3,116.6
1995 / 03,10,3217.8,79.1,80.9
1995 / 03,01,693.0,110.7,37.4
1995 / 04,07,5495.4,1151.9,466.5
1995 / 05,12,6585.0,269.8,235.0
1995 / 05,04,1872.9,249.2,130.6
1995 / 06,08,6343.4,875.5,557.9
1995 / 06,07,5981.9,910.1,509.3
1995 / 06,09,3254.6,199.2,138.3
1995 / 07,06,3233.9,346.4,288.3
1995 / 09,06,3400.9,454.8,316.0
1995 / 10,10,3237.0,67.2,70.5
1995 / 10,02,2862.7,440.7,239.6
1995 / 11,11,3244.9,85.9,58.4
1995 / 11,08,6576.0,1284.7,593.3
1995 / 11,04,2275.2,327.6,176.3
1995 / 12,08,6248.9,1302.5,596.5
1996 / 01,07,6245.9,1020.6,554.4
1996 / 01,09,3264.3,158.8,116.7
1996 / 02,06,3285.3,593.9,296.8
1996 / 03,10,3092.9,76.4,75.5
1996 / 03,02,2702.0,509.8,242.8
1996 / 04,02,2815.7,549.5,239.8
1996 / 04,05,1306.7,253.2,94.1
1996 / 05,03,3734.6,273.9,186.3
1996 / 06,02,2605.1,508.5,238.5
1996 / 07,04,2352.0,267.4,150.0
1996 / 08,07,5778.2,1124.0,449.9
1996 / 08,12,6332.1,286.1,257.9
1996 / 08,01,645.6,119.5,42.1
1996 / 10,11,3325.9,93.5,48.1
1996 / 10,03,3729.8,231.5,136.8
1997 / 01,09,3225.2,196.0,123.2
1997 / 02,08,5756.6,1257.6,496.8
1997 / 05,03,3671.7,278.4,193.0
1997 / 05,02,2731.0,626.0,275.8
1997 / 05,04,2311.9,440.9,220.1
1997 / 07,08,5820.4,75.0,587.8
1997 / 08,09,3032.5,,188.9
1997 / 09,11,3221.8,,69.1
1997 / 09,02,2521.4,,253.8
1997 / 10,12,5932.8,,482.3
1997 / 10,11,3214.2,,84.6
1997 / 11,08,6378.2,99.9,638.2
1997 / 11,09,3030.7,4.5,177.4
1997 / 12,07,6621.7,354.9,630.0
1997 / 12,03,3845.8,60.1,190.0
1998 / 01,12,5811.6,20.9,514.2
1998 / 01,08,6452.5,67.5,766.0
1998 / 01,09,3093.1,11.7,196.3
1998 / 01,01,658.0,36.4,67.0
1998 / 02,01,580.8,3.1,50.1
1998 / 03,02,2407.2,,282.0
1998 / 04,04,2275.7,,238.6
1998 / 04,01,674.1,,64.8
1998 / 05,09,3127.1,88.8,247.0
1998 / 05,01,683.2,11.1,81.9
1998 / 05,04,2266.4,70.1,261.6
1998 / 07,11,3251.8,27.3,110.4
1998 / 09,11,3125.3,,92.6
1998 / 10,05,1389.4,,145.2
1998 / 10,03,3697.2,,225.3
1998 / 12,02,2511.0,,317.0
1998 / 12,06,3706.0,,428.8
1999 / 01,07,6429.1,,734.1
1999 / 01,08,6173.6,368.5,811.9
1999 / 01,03,3591.8,,201.8
1999 / 01,10,2985.8,93.1,142.9
1999 / 02,08,5472.5,222.5,683.2
1999 / 02,07,5713.5,,608.8
1999 / 03,12,5946.0,316.4,493.8
1999 / 05,02,2372.6,,299.3
1999 / 05,03,3521.8,,215.3
1999 / 06,07,6674.4,,703.1
1999 / 06,10,3147.3,,138.1
1999 / 07,11,2872.2,,162.6
1999 / 07,05,1288.2,,147.7
1999 / 09,10,3032.0,12.1,174.8
1999 / 09,08,6286.8,7.8,766.2
1999 / 09,05,1324.7,,123.8
1999 / 10,10,2868.6,7.6,190.4
1999 / 10,02,2411.9,,319.4
1999 / 10,01,818.0,,100.0
1999 / 11,04,2226.1,,244.9
1999 / 11,01,844.1,,82.2
2000 / 01,02,2327.1,,339.2
2000 / 02,07,5698.7,,690.1
2000 / 03,05,1335.8,,153.2
2000 / 04,07,5431.0,,696.4
2000 / 05,10,3058.2,,169.4
2000 / 07,12,5870.5,,656.5
2000 / 07,02,2275.8,,314.2
2000 / 08,10,3105.1,,175.5
2000 / 08,04,2134.5,,284.8
2000 / 09,03,3650.1,,290.2
2000 / 09,02,2452.7,,322.8
2000 / 11,03,3629.1,,290.2
2000 / 12,03,3477.0,,267.9
2000 / 12,01,855.5,,99.9
2001 / 01,07,6694.7,,837.0
2001 / 01,11,2997.9,,156.4
2001 / 02,04,1866.7,,267.5
2001 / 02,11,2463.2,,146.2
2001 / 04,03,3656.2,,251.4
2001 / 05,06,3801.3,1.0,482.8
2001 / 07,04,2086.8,3.8,261.1
2001 / 07,11,2975.3,,157.5
2001 / 09,09,3003.8,79.0,295.7
2001 / 09,04,2017.6,73.8,280.9
2001 / 09,06,3386.1,41.3,427.2
2001 / 10,12,6323.7,34.8,651.6
2001 / 11,10,3015.1,13.2,200.3
2001 / 11,03,3671.6,23.4,285.9
2001 / 12,07,6198.8,8.8,769.7
2002 / 01,07,6151.2,13.8,850.4
2002 / 01,08,6388.7,9.9,920.1
2002 / 02,03,3208.2,15.3,250.2
2002 / 03,01,912.4,2.4,128.8
2002 / 03,04,2081.7,5.2,312.5
2002 / 05,09,3279.5,8.9,280.5
2002 / 07,01,1088.3,,
2002 / 08,04,2481.2,,
2002 / 08,12,6743.3,,
2002 / 09,09,3299.3,,
2002 / 11,06,4314.0,,
2002 / 12,11,3079.7,,
2003 / 02,10,2690.5,,
2003 / 02,03,3215.3,,
2003 / 02,09,2955.4,,
2003 / 02,02,2578.5,,
2003 / 02,07,5839.9,,
2003 / 03,04,2459.7,,
2003 / 04,03,3556.8,,
2003 / 04,10,3110.4,,
2003 / 05,04,2540.1,,
2003 / 06,08,7180.1,7.0,
2003 / 07,05,1542.8,,
2003 / 10,09,3406.2,,
2003 / 11,05,1575.6,,
2003 / 11,08,7360.4,,
2003 / 11,10,3049.0,,
2003 / 12,06,4370.8,,
2004 / 01,06,4160.8,,
2004 / 02,05,1456.4,,
2004 / 03,07,6792.4,,
2004 / 04,06,3853.6,647.7,388.5
2004 / 05,10,2986.0,145.8,148.2
2004 / 06,08,7041.0,1768.6,643.8
2004 / 06,03,3538.7,363.1,234.8
2004 / 07,02,2515.0,599.1,288.5
2004 / 07,10,3286.7,175.5,173.0
2004 / 07,09,3209.6,276.8,198.3
2004 / 07,01,1147.5,355.0,136.7
2004 / 09,11,2608.3,176.3,140.2
2004 / 09,12,6296.9,473.6,532.7
2005 / 02,06,3316.0,896.6,413.0
2005 / 02,01,1093.0,319.9,127.3
2005 / 03,10,3229.7,160.3,132.1
2005 / 03,02,2573.7,648.8,285.5
2005 / 04,10,3026.7,182.3,160.0
2005 / 04,02,2537.6,636.4,286.2
2005 / 05,12,5928.5,372.3,400.9
2005 / 05,09,3129.1,256.6,177.8
2005 / 06,02,2612.5,688.4,307.9
2005 / 06,08,6907.5,1738.2,688.6
2005 / 06,07,6350.3,1542.4,650.5
2005 / 06,04,2357.1,601.4,310.9
2005 / 07,05,1441.0,314.1,149.9
2005 / 07,02,2330.5,548.6,286.8
2005 / 08,12,6392.4,370.6,451.1
2005 / 09,03,3157.4,382.5,271.5
2005 / 09,06,3707.6,1014.3,460.0
2005 / 10,12,6310.8,483.8,442.1
2005 / 11,08,7188.1,1790.1,650.7
2005 / 11,04,2296.3,578.1,274.1
2005 / 11,01,1250.0,357.5,125.6
2005 / 12,08,6939.1,1949.1,738.8
2006 / 02,03,2799.0,291.2,216.8
2006 / 02,06,3300.7,744.6,402.7
2006 / 03,02,2515.4,590.7,305.3
2006 / 03,07,5912.7,1367.7,631.8
2006 / 03,05,1519.3,321.2,151.4
2006 / 03,10,2857.0,175.5,157.1
2006 / 03,01,1195.1,354.2,126.0
2006 / 03,06,3625.3,896.6,476.3
2006 / 04,03,2942.5,319.9,233.5
2006 / 04,10,2786.0,160.4,135.2
2006 / 05,07,6322.4,1332.5,594.7
2006 / 05,10,3093.8,162.4,128.0
2006 / 05,09,3302.1,295.9,186.9
2006 / 06,11,2663.8,207.3,141.3
2006 / 07,11,2669.3,159.2,129.7
2006 / 07,03,3333.0,315.3,243.2
2006 / 07,09,3041.2,244.1,186.6
2006 / 08,01,1118.1,292.1,121.1
2006 / 09,09,3074.4,316.6,206.8
2006 / 10,09,3056.9,268.2,172.3
2006 / 11,01,1152.8,356.4,138.7
2006 / 12,12,5827.2,489.1,430.5
2007 / 01,04,2330.9,465.0,299.9
2007 / 02,10,2526.4,141.6,109.5
2007 / 02,05,1289.8,246.5,130.2
2007 / 03,12,5763.2,448.7,421.8
2007 / 03,10,2900.8,192.7,140.8
2007 / 04,12,5631.8,383.8,354.9
2007 / 04,11,2364.4,147.7,116.0
2007 / 04,07,5639.6,942.5,590.7
2007 / 06,11,2524.2,189.5,140.6
2007 / 08,07,5619.9,1317.2,575.0
2007 / 08,11,2497.2,180.6,122.7
2007 / 09,01,1124.0,408.3,148.8
2007 / 09,06,3240.1,898.2,386.5
2007 / 11,10,2924.4,205.1,142.1
2007 / 12,07,5923.4,1571.4,628.8
2008 / 01,02,2507.4,608.5,306.9
2008 / 01,06,3429.4,952.1,487.1
2008 / 01,01,1151.9,401.9,169.2
2008 / 01,03,3147.9,392.4,278.4
2008 / 02,07,5291.0,1288.4,614.5
2008 / 02,09,2668.2,267.1,181.7
2008 / 03,11,2204.7,173.3,119.0
2008 / 04,01,1121.2,406.5,158.3
2008 / 05,01,1137.6,435.3,182.3
2008 / 06,03,3136.3,350.9,237.5
2008 / 07,08,5658.1,1352.2,614.8
2008 / 07,04,2183.9,462.3,306.3
2008 / 08,08,5312.6,1275.3,576.7
2008 / 09,12,5680.2,392.6,339.9
2008 / 09,10,2970.1,177.4,119.2
2008 / 10,10,2810.0,211.8,149.9
2008 / 12,03,3090.2,357.1,258.7
2008 / 12,12,5766.9,438.2,406.2
2008 / 12,01,1132.7,423.8,176.5
2009 / 01,10,2802.4,224.5,170.6
2009 / 02,07,4715.3,1048.4,576.4
2009 / 03,12,5280.3,378.8,359.2
2009 / 03,08,5590.2,1223.4,653.7
2009 / 03,01,1060.0,363.8,166.3
2009 / 03,07,5225.7,1133.4,589.2
2009 / 04,06,2980.1,738.6,457.6
2009 / 04,01,1067.6,377.0,179.3
2009 / 05,08,5903.6,1265.7,699.8
2009 / 05,11,2313.9,191.3,149.4
2009 / 05,10,2948.5,207.4,164.7
2009 / 06,04,2218.8,450.5,297.9
2009 / 07,07,5186.4,1088.5,612.5
2009 / 08,03,3050.1,312.0,266.3
2009 / 08,11,2306.6,162.0,131.0
2009 / 09,08,5865.1,1340.5,644.3
2009 / 09,03,3023.5,348.1,276.4
2009 / 09,12,5477.2,405.9,393.2
2009 / 09,01,1141.9,391.2,168.0
2009 / 10,03,3003.1,391.9,301.7
2009 / 11,07,5359.2,1178.3,595.5
2010 / 01,04,2026.3,522.9,369.1
2010 / 02,07,4377.0,926.2,548.7
2010 / 02,10,2321.0,139.0,108.1
2010 / 04,09,2656.3,258.5,198.1
2010 / 04,11,2165.3,170.2,129.6
2010 / 05,04,2097.3,466.0,316.5
2010 / 05,08,5638.6,1254.4,655.2
2010 / 06,05,1388.3,262.9,139.7
2010 / 08,06,2959.0,598.8,362.5
2010 / 08,04,2177.8,399.9,283.2
2010 / 10,10,2834.7,202.8,141.4
2010 / 11,12,5484.7,364.6,328.9
2010 / 12,06,2438.2,769.9,435.0
2011 / 01,02,2382.7,526.5,315.2
2011 / 02,11,2021.0,158.2,118.4
2011 / 03,10,2925.5,222.4,155.5
2011 / 03,05,1344.6,300.0,171.2
2011 / 04,12,5269.7,393.9,367.6
2011 / 05,03,3082.1,315.0,233.0
2011 / 05,01,1215.0,355.2,180.3
2011 / 07,05,1251.8,220.1,140.3
2011 / 08,01,1208.8,325.3,166.3
2011 / 08,05,1377.3,248.1,150.9
2011 / 10,10,2843.4,190.4,130.7
2011 / 12,12,5308.8,550.0,441.3
2011 / 12,10,2953.2,267.4,172.0
2011 / 12,03,3026.0,396.1,274.9
2011 / 12,11,2283.1,187.2,122.4
2012 / 03,12,5025.9,408.9,387.3
2012 / 03,03,2918.7,308.6,254.2
2012 / 05,08,6008.5,1159.1,655.6
2012 / 07,09,2531.3,213.4,159.2
2012 / 07,10,2912.7,185.4,147.8
2012 / 08,03,3199.1,339.2,259.6
2012 / 08,07,5038.6,1052.1,560.0
2012 / 09,12,4916.7,394.2,342.4
2012 / 11,06,3511.5,506.1,439.9
2012 / 11,01,1677.2,308.0,194.2
2012 / 11,05,1494.2,276.3,180.9
2013 / 01,11,2232.2,206.8,152.9
2013 / 02,08,5015.9,1201.7,611.3
2013 / 02,01,1177.1,319.2,187.2
2013 / 02,05,1182.9,240.0,138.7
2013 / 03,03,2803.7,325.3,235.7
2013 / 03,02,1977.7,367.0,259.2
2013 / 04,01,1256.5,294.3,181.9
2013 / 05,02,2226.4,413.5,273.8
2013 / 07,08,5275.7,890.9,569.5
2013 / 07,10,3081.9,202.9,163.5
2013 / 07,09,2628.5,219.7,178.2
2013 / 08,02,1995.5,334.9,232.6
2013 / 08,12,5053.0,432.2,395.1
2013 / 08,01,1270.1,327.4,200.5
2013 / 08,04,2284.9,401.2,332.7
2013 / 09,10,2743.2,199.5,146.0
2013 / 09,08,5365.2,1034.1,586.4
2013 / 10,05,1352.5,256.7,159.3
2013 / 11,08,5634.9,1155.0,666.5
2014 / 01,05,1301.6,245.9,174.5
2014 / 03,10,2735.9,190.8,156.1
2014 / 03,04,2208.6,380.8,311.5
2014 / 03,06,2732.9,455.4,345.9
2014 / 04,09,2484.0,243.3,206.8
2014 / 04,04,2292.4,399.0,316.4
2014 / 04,05,1300.5,269.1,165.8
2014 / 05,04,2421.6,512.4,382.8
2014 / 05,03,3145.4,354.9,288.2
2014 / 05,02,2185.2,432.7,272.6
2014 / 07,08,5203.6,1042.1,631.2
2014 / 09,09,2517.1,263.1,195.7
2014 / 09,12,5051.3,435.9,409.0
2014 / 10,04,2393.8,506.0,382.5
2014 / 11,02,2017.9,437.7,278.4
2014 / 11,10,2655.3,208.5,162.1
2014 / 11,01,1293.3,331.2,192.4
2014 / 11,09,2344.4,257.8,202.6
2014 / 12,02,2163.1,532.0,347.4
2014 / 12,04,2392.4,484.6,356.7
2015 / 01,12,4617.8,460.1,487.9
2015 / 03,08,5244.5,1090.6,686.7
2015 / 04,08,5294.1,1191.9,749.4
2015 / 05,09,2496.7,298.9,255.7
2015 / 06,11,2441.9,210.7,168.7
2015 / 08,10,2773.8,214.0,199.9
2015 / 09,10,2869.7,269.5,223.4
2015 / 10,08,5645.4,1337.2,804.3
2015 / 10,05,1363.0,290.9,159.2
2015 / 10,12,4892.0,483.3,502.9
2015 / 10,06,2989.9,653.6,444.0
2015 / 12,09,2512.6,292.2,254.8
2016 / 01,04,2123.0,443.1,368.0
2016 / 02,10,2521.4,251.6,238.2
2016 / 04,01,1307.4,386.0,236.4
2016 / 04,05,1285.3,257.1,161.1
2016 / 04,10,2660.9,245.2,234.3
2016 / 05,04,2252.7,434.4,365.7
2016 / 05,03,2898.0,308.3,289.2
2016 / 05,01,1344.5,327.8,214.9
2016 / 09,12,4840.7,478.2,502.6
2016 / 10,10,2708.2,241.4,215.5
2016 / 11,06,2902.3,503.4,363.4
2016 / 11,12,5045.6,439.4,487.6
2016 / 11,09,2405.0,252.6,233.8
2016 / 12,04,2379.1,621.0,466.5
2016 / 12,02,2017.4,527.7,332.7
2016 / 12,11,2327.0,244.4,197.5
2016 / 12,03,2913.9,402.2,362.2
2016 / 12,01,1369.5,491.0,282.1
2017 / 01,09,2323.5,261.9,247.4
2017 / 01,08,5390.7,1161.4,789.9
2017 / 01,11,2262.4,217.8,192.4
2017 / 02,01,1217.2,321.7,212.7
2017 / 03,06,2847.2,568.3,444.1
2017 / 03,07,4888.1,1144.5,796.2
2017 / 03,09,2285.2,278.1,271.2
2017 / 04,03,2799.8,312.5,305.5
2017 / 05,10,3001.2,271.3,257.2
2017 / 05,01,1465.0,349.6,219.8
2017 / 05,03,3207.1,335.8,328.0
2017 / 06,04,2458.9,488.2,420.4
2017 / 07,08,4698.7,942.2,699.1
2017 / 07,06,2679.5,450.6,382.0
2017 / 07,05,1242.8,207.6,153.3
2017 / 07,01,1294.1,317.5,211.3
2017 / 10,07,5067.3,1136.3,741.2
2017 / 10,03,3021.4,316.6,291.1
2017 / 11,03,2882.9,349.9,331.8
2017 / 11,04,2341.2,462.3,396.7
2017 / 12,05,1300.9,274.9,180.7
2018 / 02,08,4667.0,1029.3,735.8
2018 / 04,01,1296.4,368.6,222.3
2018 / 05,11,2436.2,245.4,210.1
2018 / 06,12,4961.6,461.1,481.5
2018 / 06,02,2050.5,470.0,324.3
2018 / 08,07,4771.5,1110.1,743.1
2018 / 09,08,5273.8,1304.7,777.4
2018 / 09,01,1375.1,405.0,226.7
2018 / 09,10,2780.6,261.0,240.0
2018 / 09,03,2974.6,361.9,309.3
2018 / 10,07,5335.9,1195.5,760.9
2018 / 10,02,2142.4,555.6,364.4
2018 / 10,12,5119.9,450.2,489.7
2018 / 11,10,2815.4,290.5,267.9
2018 / 12,07,4952.1,1279.6,815.3
2018 / 12,09,2241.4,300.9,273.2
2019 / 01,04,2410.1,521.4,411.3
2019 / 02,11,2029.3,186.7,175.1
2019 / 04,12,4778.3,418.2,479.7
2019 / 05,08,5471.1,1291.8,859.1
2019 / 05,03,3184.7,369.0,356.5
2019 / 05,10,2885.6,295.7,291.3
2019 / 06,11,2262.7,187.6,164.8
2019 / 06,10,2622.2,249.4,240.0
2019 / 07,06,2891.5,533.4,381.7
2019 / 08,02,1819.4,412.1,295.7
2019 / 10,06,2806.9,626.7,445.9
2019 / 11,04,2349.6,497.9,391.0
2019 / 11,12,4661.7,398.0,462.2
2019 / 12,01,1362.1,474.9,273.6
2020 / 01,03,2857.0,381.9,365.6
2020 / 01,05,1285.2,298.7,201.0
2020 / 02,07,4253.6,1017.3,758.6
2020 / 02,02,1717.3,412.4,310.0
2020 / 03,12,4534.5,421.5,502.1
2020 / 03,01,1311.2,377.9,251.6
2020 / 04,05,900.2,198.8,176.8
2020 / 04,01,924.0,266.3,241.2
2020 / 05,06,2345.4,454.8,442.6
2020 / 06,09,2331.2,259.9,290.4
2020 / 06,06,2637.9,426.8,387.5
2020 / 07,04,2449.5,494.5,446.4
2020 / 07,01,1175.9,327.2,251.1
2020 / 07,11,2457.2,252.1,230.8
2020 / 09,06,2793.8,515.8,391.2
2020 / 10,09,2300.3,318.0,315.6
2020 / 10,05,1269.2,298.9,186.5
2020 / 11,11,2195.4,209.5,189.4
2020 / 11,07,4425.6,953.8,728.4
2020 / 12,08,4829.9,1259.0,871.1
2020 / 12,03,2773.5,389.9,354.4
2021 / 01,11,2204.5,222.1,208.7
2021 / 02,11,1920.2,198.2,180.9
2021 / 03,04,2308.8,454.0,384.5
2021 / 03,08,4723.3,1059.9,776.1
2021 / 05,02,1859.0,450.8,315.5
2021 / 05,12,4586.6,463.9,501.9
2021 / 05,04,2251.4,505.3,385.3
2021 / 06,05,1315.1,319.8,190.9
2021 / 06,09,2368.9,261.4,261.9
2021 / 07,11,2448.6,221.7,190.8
2021 / 07,03,2945.5,412.4,325.5
2021 / 07,05,1281.4,290.9,168.0
2021 / 08,12,4904.7,450.4,485.4
2021 / 08,06,2741.8,522.6,345.6
2021 / 09,02,1979.7,498.6,306.8
2021 / 10,04,2494.0,558.0,400.4
2021 / 10,07,4701.3,1103.0,745.1
2021 / 10,11,2335.8,218.6,185.5
2022 / 01,11,2129.7,201.2,175.5
2022 / 01,07,4108.3,937.9,689.5
2022 / 01,09,1966.5,232.5,221.4
2022 / 02,06,2630.1,536.2,419.9
2022 / 02,05,1219.6,262.3,171.7
2022 / 03,01,1405.2,359.6,234.1
2022 / 03,05,1331.6,301.4,196.5
2022 / 03,03,2759.8,348.6,302.3
2022 / 03,09,2171.4,233.8,240.6
2022 / 04,04,2331.4,484.1,371.4
2022 / 05,04,2388.1,422.9,332.0
2022 / 05,03,2750.2,310.5,267.6
2022 / 05,06,2816.8,471.7,359.1
2022 / 07,11,2183.4,192.2,169.1
2022 / 07,04,2260.5,459.6,355.2
2022 / 07,09,2039.0,257.0,267.3
2022 / 09,06,2808.5,600.2,402.2
2022 / 12,11,2465.7,231.0,182.3
2022 / 12,12,4655.9,529.8,532.3
2022 / 12,05,1266.7,308.4,177.8
2022 / 12,09,2211.4,316.2,290.3
2023 / 01,09,2097.4,225.6,236.4
2023 / 01,07,4305.5,953.4,727.9
2023 / 02,10,2185.8,205.4,207.5
2023 / 02,02,1610.8,342.4,252.2
2023 / 03,05,1221.7,261.9,172.9
2023 / 03,07,4234.8,931.2,707.7
2023 / 03,10,2505.8,253.8,243.8
2023 / 04,06,2587.7,449.8,349.9
2023 / 04,10,2329.5,214.2,205.2
2023 / 05,11,2481.8,205.1,188.6
2023 / 05,06,2977.9,449.0,357.2
2023 / 05,07,4593.2,906.6,686.6
2023 / 06,12,4483.9,418.3,468.7
2023 / 07,05,1187.1,222.4,140.1
2023 / 07,12,4447.7,381.6,442.9
2023 / 08,04,2389.0,457.2,340.0
2023 / 09,03,2548.9,354.8,260.7
2023 / 10,10,2534.6,240.0,222.9
1990 / 10,08,7222.8,,
1990 / 10,02,1439.6,,
1990 / 11,08,6536.3,,
1990 / 11,01,704.3,,
1990 / 12,02,2993.5,,
1990 / 12,03,3716.0,,
1990 / 12,10,3193.9,,
1991 / 01,10,2959.5,,
1991 / 01,08,6882.4,,
1991 / 01,12,6347.2,,
1991 / 01,06,4087.0,,
1991 / 02,06,3569.5,,
1991 / 02,03,3443.2,,
1991 / 03,08,6481.5,,
1991 / 04,03,3647.4,,
1991 / 04,10,2963.7,,
1991 / 04,09,3534.3,,
1991 / 05,05,1412.5,,
1991 / 05,08,6667.6,,
1991 / 06,06,3689.1,,
1991 / 06,02,2799.1,,
1991 / 06,04,1944.5,,
1991 / 12,02,2961.5,,
1991 / 12,09,3724.4,,
1992 / 01,10,3134.5,,
1992 / 01,01,725.5,,
1992 / 02,06,3639.3,,
1992 / 02,11,2839.8,,
1992 / 03,08,6684.6,,
1992 / 04,12,6394.1,,
1992 / 05,04,1970.2,,
1992 / 05,11,3165.2,,
1992 / 05,10,3097.6,,
1992 / 06,06,4031.0,,
1992 / 07,06,3734.1,,
1992 / 08,01,675.9,,
1992 / 08,09,3674.0,,
1992 / 09,12,6227.6,,
1992 / 10,08,6250.0,,
1992 / 11,06,3415.9,,
1993 / 01,11,2980.0,,
1993 / 02,03,3107.6,,
1993 / 02,08,5391.4,,
1993 / 02,01,583.2,,
1993 / 03,04,1681.4,,
1993 / 03,12,5962.3,,
1993 / 04,05,1214.6,1.6,11.7
1993 / 05,12,5729.4,268.0,206.9
1993 / 07,02,2583.0,468.3,229.0
1993 / 08,12,5864.7,279.4,250.2
1993 / 08,03,3543.0,235.2,151.2
1993 / 08,10,3218.1,63.3,64.2
1993 / 09,10,3186.4,72.8,76.2
1993 / 09,02,2721.4,586.3,228.0
1993 / 10,05,1214.9,330.0,104.8
1993 / 11,02,2747.0,571.3,208.5
1993 / 11,05,1191.6,266.9,88.6
1993 / 12,10,3173.7,83.3,77.2
1993 / 12,03,3599.1,294.6,172.2
1993 / 12,06,3452.7,976.2,369.4
1994 / 01,08,6121.7,1400.8,628.9
1994 / 01,03,3603.6,233.2,158.4
1994 / 01,06,3438.3,748.6,327.0
1994 / 02,01,572.3,94.9,33.4
1994 / 02,07,5233.8,912.1,396.1
1994 / 02,04,1680.1,179.2,94.8
1994 / 02,08,5533.9,1200.7,472.1
1994 / 02,12,5341.4,183.9,160.7
1994 / 03,11,3484.2,105.5,58.2
1994 / 05,09,3176.4,213.8,119.8
1994 / 06,12,6613.4,302.4,264.6
1994 / 06,10,3478.9,70.9,78.3
1994 / 06,11,3557.1,95.5,56.5
1994 / 06,04,1861.2,270.7,134.6
1994 / 07,03,3672.9,254.7,174.0
1994 / 08,06,3530.8,693.7,278.9
1994 / 08,12,6624.7,255.5,233.6
1994 / 08,10,3518.9,59.8,63.8
1994 / 08,04,1851.2,240.1,123.9
1994 / 09,04,1789.3,300.0,142.1
1994 / 09,05,1265.9,268.4,101.4
1994 / 10,11,3226.4,94.1,54.4
1994 / 12,11,3524.9,126.0,60.9
1994 / 12,08,6669.8,1637.7,639.9
1994 / 12,02,2877.9,641.4,273.6
1995 / 01,11,3346.4,83.7,50.0
1995 / 02,08,5553.3,1201.6,505.2
1995 / 03,09,3173.1,225.4,136.3
1995 / 04,05,1181.2,269.7,102.0
1995 / 05,11,3358.4,91.0,53.7
1995 / 05,09,3304.7,206.9,123.2
1995 / 06,06,3506.9,490.9,332.1
1995 / 06,01,660.7,98.3,40.6
1995 / 07,02,2570.8,347.5,238.2
1995 / 07,10,3359.9,58.2,81.5
1995 / 08,04,1730.5,160.1,133.7
1995 / 09,04,1704.1,191.5,150.7
1995 / 11,05,1274.5,257.0,101.2
1995 / 11,03,3619.8,259.4,167.9
1995 / 11,10,3160.0,70.0,70.1
1995 / 12,04,2268.0,354.0,189.8
1996 / 02,05,1172.4,239.2,95.5
1996 / 02,11,2956.0,82.7,46.4
1996 / 02,10,2902.6,61.3,62.6
1996 / 03,08,6186.7,1240.0,560.6
1996 / 03,06,3350.3,710.0,313.7
1996 / 03,09,3141.3,220.3,142.7
1996 / 04,03,3643.2,238.0,151.3
1996 / 04,08,6534.7,1437.8,534.8
1996 / 04,01,663.9,105.6,35.5
1996 / 06,03,3540.7,243.0,169.4
