MONTH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED
1994 / 09,02,1534.5,33.6,56.8
1994 / 10,02,1495.4,27.3,43.7
1995 / 02,02,1347.2,22.1,40.7
1995 / 02,06,1751.1,37.6,56.5
1995 / 03,07,3909.3,196.0,186.7
1995 / 04,12,3941.5,310.7,320.6
1995 / 05,12,4671.9,328.8,355.8
1995 / 05,05,3948.6,86.5,118.3
1995 / 07,01,2206.8,35.9,52.1
1995 / 07,11,3196.6,309.1,246.9
1995 / 07,07,3875.9,173.3,203.4
1995 / 08,03,2016.6,29.0,48.5
1995 / 09,04,4068.5,112.2,121.9
1995 / 10,05,3779.0,80.2,115.4
1995 / 10,04,4182.4,112.7,110.2
1995 / 10,12,4275.8,330.7,353.7
1995 / 11,03,2015.1,36.4,43.1
1995 / 12,02,1560.1,39.5,54.9
1996 / 01,10,2536.3,223.1,159.4
1996 / 02,12,3440.8,284.4,335.9
1996 / 03,07,3747.6,197.6,198.6
1996 / 03,06,2008.3,47.4,63.0
1996 / 03,08,2529.9,289.7,155.7
1996 / 03,01,2152.4,37.6,49.9
1996 / 05,05,3718.6,117.2,234.5
1996 / 05,01,2213.2,50.0,74.1
1996 / 07,12,4716.2,357.8,509.2
1996 / 07,09,5336.7,162.0,260.2
1996 / 08,09,5038.9,174.0,274.8
1996 / 08,01,2245.4,36.6,71.1
1996 / 09,01,2022.8,33.1,53.5
1996 / 09,02,1478.7,31.4,73.7
1996 / 10,05,3775.4,97.5,217.2
1996 / 11,09,4710.3,161.0,209.5
1996 / 11,11,3009.6,379.5,289.3
1996 / 12,08,2680.6,347.8,197.6
1997 / 01,09,4467.2,179.2,249.7
1997 / 01,02,1585.4,53.3,105.4
1997 / 02,09,3996.8,138.7,203.3
1997 / 02,07,3116.5,172.4,319.7
1997 / 04,07,3562.0,190.5,362.7
1997 / 04,05,3570.1,91.3,214.3
1997 / 04,11,2909.6,407.1,341.5
1997 / 05,06,2062.7,64.3,111.9
1997 / 05,12,4467.5,402.7,484.1
1997 / 07,12,4393.2,370.1,505.9
1997 / 07,11,3030.1,340.2,333.9
1997 / 07,07,3685.3,223.1,485.6
1997 / 07,09,4876.3,169.8,301.9
1997 / 07,03,2092.8,33.7,58.3
1997 / 09,12,4075.9,362.1,461.4
1997 / 09,03,2012.2,31.2,55.1
1997 / 10,01,2033.6,48.3,80.1
1997 / 11,02,1391.4,35.2,73.7
1997 / 11,07,3340.6,240.8,422.6
1997 / 11,01,1969.8,35.9,57.6
1997 / 12,03,2166.7,37.8,58.0
1998 / 01,05,3395.6,120.6,243.8
1998 / 02,08,2139.0,316.6,213.7
1998 / 02,05,3075.9,85.6,198.0
1998 / 03,04,4035.4,109.3,208.2
1998 / 03,12,3576.5,373.6,433.3
1998 / 03,10,2215.7,391.0,264.9
1998 / 05,01,2055.4,57.1,94.7
1998 / 05,03,1985.8,63.1,95.2
1998 / 06,12,4248.6,491.8,613.7
1998 / 06,09,4944.6,197.5,301.1
1998 / 06,01,2134.0,55.4,91.2
1998 / 07,05,3449.3,124.3,333.3
1998 / 07,07,3594.4,248.5,565.3
1998 / 09,05,3356.6,112.6,305.5
1998 / 09,09,4599.7,177.8,304.6
1998 / 10,02,1320.7,42.3,103.6
1998 / 10,07,3509.5,250.6,505.1
1998 / 12,08,2492.6,422.7,253.3
1998 / 12,01,1978.5,74.9,106.3
1998 / 12,06,1988.1,76.6,128.9
1999 / 02,01,1653.1,64.6,109.9
1999 / 02,05,2903.5,113.6,263.5
1999 / 03,02,1349.3,45.9,106.3
1999 / 04,03,1925.5,205.7,111.2
1999 / 05,10,2553.2,455.3,338.3
1999 / 06,10,2693.6,479.8,382.2
1999 / 08,10,2373.3,382.9,318.0
1999 / 09,08,2578.0,461.2,320.1
1999 / 10,11,2836.2,427.1,352.7
1999 / 11,08,2537.7,380.6,259.0
1999 / 12,03,2092.2,50.5,76.2
2000 / 02,08,2200.8,225.3,266.0
2000 / 02,12,3091.9,439.1,513.1
2000 / 02,07,3387.7,148.2,429.8
2000 / 02,04,3868.8,103.4,239.1
2000 / 03,08,2385.0,457.5,320.4
2000 / 04,08,2365.5,445.9,275.9
2000 / 04,03,1857.7,53.0,74.7
2000 / 05,03,2042.8,64.8,119.6
2000 / 06,06,2105.7,94.1,171.3
2000 / 07,08,2487.8,364.5,290.4
2000 / 07,07,3698.0,240.5,514.1
2000 / 08,04,4428.3,145.1,314.7
2000 / 08,08,2627.1,429.1,322.1
2000 / 08,01,1925.4,68.5,132.0
2000 / 09,02,1366.9,67.5,154.2
2000 / 10,01,1821.7,80.0,130.2
2000 / 11,04,4152.8,166.1,291.9
2001 / 02,10,1818.6,395.9,308.9
2001 / 02,06,1828.3,80.1,149.1
2001 / 02,07,3329.1,234.2,442.8
2001 / 02,09,3727.0,183.1,290.0
2001 / 03,09,4157.0,234.0,362.5
2001 / 04,05,3333.3,176.0,390.3
2001 / 04,02,1359.5,54.8,127.5
2001 / 04,07,3638.4,246.6,484.4
2001 / 05,10,2717.3,477.1,401.9
2001 / 06,05,3552.0,179.6,440.5
2001 / 06,01,1974.7,97.2,138.7
2001 / 06,03,2003.0,81.5,112.8
2001 / 07,12,4036.2,424.1,665.3
2001 / 08,03,1902.7,52.6,119.7
2001 / 09,09,4382.8,201.9,330.2
2001 / 09,07,3647.7,245.1,493.8
2001 / 09,12,3761.1,454.7,597.1
2001 / 10,11,3101.7,420.2,402.2
2001 / 10,06,2228.5,89.6,184.5
2001 / 10,01,1982.5,76.4,126.6
2001 / 11,10,2239.6,493.1,358.7
2001 / 11,04,4345.5,151.8,305.5
2001 / 12,08,2602.8,420.9,298.8
2001 / 12,11,2918.2,456.7,358.3
2001 / 12,12,3677.9,503.0,560.4
2002 / 01,07,3887.1,288.4,548.9
2002 / 02,01,1728.1,62.8,100.1
2002 / 02,02,1275.8,53.4,120.1
2002 / 04,10,2615.4,446.0,373.8
2002 / 04,12,3966.8,434.7,620.5
2002 / 04,07,4008.6,269.1,505.0
2002 / 04,01,1944.6,75.5,121.7
2002 / 06,05,3586.3,199.2,425.9
2002 / 06,07,3875.5,264.6,484.9
2002 / 07,10,3048.5,390.5,
2002 / 08,05,4049.4,141.2,
2002 / 11,09,5114.7,170.5,
2002 / 11,10,3067.9,439.6,
2002 / 11,01,2047.5,55.6,
2002 / 12,01,2097.0,58.6,
2003 / 01,11,3216.5,354.8,
2003 / 03,03,1917.5,56.8,
2003 / 03,02,1709.2,50.9,
2003 / 04,04,4605.2,124.9,
2003 / 06,06,2590.0,77.5,
2003 / 06,05,4165.2,144.3,
2003 / 08,12,4875.0,371.4,
2003 / 08,09,4960.8,168.6,
2003 / 08,04,4767.3,106.7,
2003 / 11,03,1665.3,44.1,
2003 / 11,06,2366.7,67.5,
2003 / 11,02,1595.6,48.6,
2003 / 12,06,2609.9,66.9,
2004 / 02,04,4152.2,123.7,
2004 / 02,10,2299.3,396.5,
2004 / 02,02,1481.8,58.8,
2004 / 04,12,4200.7,471.7,467.7
2004 / 04,01,1874.9,85.1,96.5
2004 / 05,11,3386.7,391.2,322.3
2004 / 06,08,2865.6,424.8,300.3
2004 / 06,04,4990.1,165.9,239.4
2004 / 07,11,3526.9,411.7,355.4
2004 / 08,08,2663.2,383.3,295.4
2004 / 08,01,1959.5,64.9,94.6
2004 / 09,08,2664.2,468.5,320.2
2004 / 10,07,3913.9,249.3,350.9
2004 / 10,08,2463.2,420.5,278.1
2004 / 11,11,3254.8,394.8,278.1
2004 / 11,09,4814.7,205.2,229.4
2005 / 01,10,2395.8,441.0,255.3
2005 / 02,10,2052.9,392.2,227.3
2005 / 02,02,1442.6,57.0,74.6
2005 / 02,05,3270.1,161.3,278.7
2005 / 04,07,3918.3,268.5,347.0
2005 / 04,04,4514.1,154.5,203.8
2005 / 05,07,3779.2,260.0,330.3
2005 / 05,08,2575.0,380.6,270.7
2005 / 06,10,3214.6,453.4,292.3
2005 / 07,02,1692.0,60.1,84.5
2005 / 08,02,1761.6,52.2,76.4
2005 / 09,11,3202.8,389.2,307.4
2005 / 09,05,3579.0,170.6,318.4
2005 / 09,01,1909.7,69.2,84.4
2005 / 11,08,2594.9,403.0,259.5
2005 / 12,06,2370.9,109.6,137.3
2006 / 01,01,1853.1,76.4,88.0
2006 / 02,12,3034.7,339.0,357.1
2006 / 03,03,1804.2,67.3,71.6
2006 / 04,07,3650.7,241.3,298.1
2006 / 05,02,1766.9,57.2,73.9
2006 / 06,09,4949.4,236.9,254.3
2006 / 07,12,4439.0,435.4,489.7
2006 / 07,08,2577.7,376.1,271.5
2006 / 07,11,3335.8,385.0,314.1
2006 / 07,06,2473.0,84.5,122.2
2006 / 09,04,4509.3,155.6,184.4
2006 / 12,02,1612.1,81.6,80.3
2007 / 02,05,3147.7,149.0,226.5
2007 / 02,04,3812.5,130.6,145.3
2007 / 03,09,4368.5,216.7,217.6
2007 / 03,05,3649.3,190.1,261.3
2007 / 04,09,4420.2,193.7,205.0
2007 / 04,11,3089.3,381.0,263.1
2007 / 04,02,1595.6,63.6,69.5
2007 / 04,03,1777.6,63.9,61.6
2007 / 05,11,3475.2,381.7,275.1
2007 / 05,10,3231.5,437.4,276.5
2007 / 06,06,2442.5,94.0,115.0
2007 / 09,01,1873.0,68.9,69.7
2007 / 09,03,1690.0,65.2,62.6
2007 / 10,03,1822.8,72.5,65.6
2007 / 11,01,1905.9,85.7,81.9
2007 / 12,08,2685.5,411.0,239.6
2008 / 01,12,4054.8,440.4,448.7
2008 / 01,01,2120.7,88.4,86.9
2008 / 01,06,2518.8,126.0,143.4
2008 / 03,08,2489.2,358.9,239.5
2008 / 03,09,4355.4,201.8,205.2
2008 / 04,03,1839.1,77.5,75.8
2008 / 04,11,3095.5,350.9,270.3
2008 / 04,01,1936.2,78.4,75.9
2008 / 05,07,4001.2,241.8,261.5
2008 / 06,09,4586.7,223.5,242.7
2008 / 06,08,2559.7,363.4,258.9
2008 / 06,07,3904.2,261.1,277.4
2008 / 06,11,3135.8,376.8,285.6
2008 / 06,01,1960.8,87.0,81.5
2008 / 07,11,3223.3,368.2,303.4
2008 / 07,04,4759.7,193.3,198.5
2008 / 07,06,2452.5,122.0,150.1
2008 / 08,12,4162.2,413.4,440.0
2008 / 08,07,3778.0,240.5,260.8
2008 / 12,06,2613.6,121.2,134.2
2009 / 01,10,2407.5,400.7,301.6
2009 / 03,03,1805.1,64.8,67.4
2009 / 05,09,4562.6,222.9,240.8
2009 / 05,04,4399.0,168.1,190.1
2009 / 05,12,4213.9,376.3,417.8
2009 / 07,07,3990.8,268.8,315.4
2009 / 08,02,1705.1,68.8,85.0
2009 / 08,10,2692.3,361.4,279.5
2009 / 09,08,2581.6,336.1,254.5
2009 / 10,04,4470.1,173.2,197.0
2009 / 11,12,3924.3,359.9,365.8
2009 / 11,01,1909.8,76.5,72.8
2009 / 11,04,4473.8,160.4,187.7
2009 / 11,10,2694.8,338.2,233.9
2010 / 01,07,3686.3,236.2,278.8
2010 / 02,11,2292.0,241.8,206.6
2010 / 03,09,4904.7,227.9,251.7
2010 / 03,08,2843.8,355.5,267.9
2010 / 04,11,3156.9,314.9,260.4
2010 / 05,02,1573.9,67.8,85.6
2010 / 06,08,2724.8,335.9,257.8
2010 / 07,07,3837.8,242.9,273.4
2010 / 07,02,1721.9,85.6,103.6
2010 / 08,02,1706.4,67.4,81.3
2010 / 08,12,4107.8,381.8,418.8
2010 / 08,09,4426.8,190.6,231.3
2010 / 09,06,2254.6,116.6,136.3
2010 / 10,11,3135.0,322.8,239.4
2010 / 10,02,1666.9,75.2,87.0
2010 / 10,05,3633.3,177.4,223.7
2010 / 11,05,3855.8,184.7,222.1
2010 / 11,10,2896.4,341.9,243.9
2010 / 11,02,1858.3,55.4,62.0
2010 / 11,03,1900.7,78.9,82.4
2010 / 12,10,2023.0,343.7,225.6
2011 / 02,07,3968.4,240.2,260.4
2011 / 02,10,2372.3,359.0,278.0
2011 / 02,08,2297.5,310.2,235.4
2011 / 02,05,3643.9,177.7,212.2
2011 / 04,10,2720.0,356.3,267.0
2011 / 04,08,2657.2,318.5,233.0
2011 / 04,03,1833.2,81.0,80.8
2011 / 05,08,2735.2,328.0,235.3
2011 / 05,05,3772.4,171.2,219.0
2011 / 05,07,3922.6,222.3,238.7
2011 / 05,11,3384.3,305.2,244.2
2011 / 05,02,1692.4,66.3,80.5
2011 / 06,07,4160.9,261.6,266.9
2011 / 07,02,1626.4,72.5,86.9
2011 / 07,10,2637.2,331.0,281.7
2011 / 08,05,3958.0,197.3,234.1
2011 / 08,06,2490.8,124.3,136.4
2011 / 08,03,2061.1,100.7,94.8
2011 / 09,12,4185.4,389.3,402.8
2011 / 09,09,4510.4,200.6,235.9
2011 / 09,06,2328.6,95.0,112.2
2011 / 10,06,2252.3,87.4,107.9
2011 / 11,09,4587.1,170.8,203.6
2011 / 11,06,2296.4,113.7,135.3
2011 / 11,07,3982.9,230.2,237.2
2012 / 01,08,2599.3,327.0,274.0
2012 / 01,02,1683.4,67.4,81.4
2012 / 03,11,3033.6,319.3,245.2
2012 / 03,06,2257.3,94.0,110.6
2012 / 05,10,2924.8,346.5,267.6
2012 / 05,04,4523.9,177.5,170.5
2012 / 05,06,2329.8,122.8,146.0
2012 / 06,02,1591.1,79.0,87.8
2012 / 06,08,2494.5,330.6,243.6
2012 / 06,10,2774.8,352.2,273.2
2012 / 06,06,2214.3,102.2,115.9
2012 / 07,12,4036.7,344.0,382.2
2012 / 07,11,3039.6,276.7,243.6
2012 / 07,05,3647.3,172.7,223.9
2012 / 08,04,4434.3,176.1,169.5
2012 / 08,10,2711.5,333.2,259.1
2012 / 08,02,1631.9,80.4,95.2
2012 / 09,10,2546.0,337.0,233.6
2012 / 09,09,3973.2,182.4,215.7
2012 / 09,07,3534.9,214.3,229.8
2012 / 09,08,2371.3,308.7,223.6
2012 / 09,05,3385.3,169.5,211.9
2012 / 10,11,3077.6,276.9,210.2
2012 / 11,01,2138.1,86.5,91.5
2012 / 11,07,4078.1,227.0,246.8
2012 / 11,04,4673.6,172.6,185.8
2012 / 11,09,4624.1,171.7,214.3
2012 / 12,01,2063.1,87.2,74.0
2013 / 01,06,2207.1,133.6,157.2
2013 / 01,03,1983.8,113.1,115.7
2013 / 02,04,4127.2,156.0,163.4
2013 / 02,08,2087.9,267.4,225.3
2013 / 03,12,3510.3,333.6,373.2
2013 / 04,04,4532.1,185.2,192.8
2013 / 04,03,1967.7,92.5,94.5
2013 / 05,12,4228.1,363.7,410.0
2013 / 06,10,2734.1,354.2,295.5
2013 / 06,02,1551.8,75.6,84.0
2013 / 07,06,2306.5,124.8,153.3
2013 / 08,11,3045.0,308.0,260.2
2013 / 08,02,1566.9,86.8,104.7
2013 / 09,10,2385.9,311.9,264.5
2013 / 09,08,2294.1,315.5,250.6
2013 / 10,08,2416.4,335.2,270.5
2013 / 10,12,3690.3,337.1,381.2
2013 / 12,04,4359.2,226.0,216.1
2013 / 12,08,2501.6,390.7,295.6
2014 / 01,10,2221.9,356.3,311.2
2014 / 01,12,3344.9,368.6,446.9
2014 / 02,05,3079.3,148.0,194.8
2014 / 02,09,3062.4,145.6,185.4
2014 / 02,06,1877.9,89.5,112.8
2014 / 03,09,3706.3,174.8,242.0
2014 / 03,06,2136.0,101.5,119.5
2014 / 03,08,2294.6,306.4,262.5
2014 / 03,02,1544.5,77.9,90.2
2014 / 04,05,3484.3,192.6,247.9
2014 / 06,02,1516.6,79.3,98.7
2014 / 07,04,4486.0,209.9,232.5
2014 / 08,10,2445.8,311.9,300.3
2014 / 08,04,4118.3,195.9,227.8
2014 / 08,06,2106.3,101.7,127.9
2014 / 09,01,1916.4,108.1,109.4
2014 / 09,10,2493.2,312.8,286.4
2014 / 09,06,2131.2,114.9,143.5
2014 / 09,08,2386.9,342.7,291.6
2014 / 10,12,3735.4,357.6,426.2
2014 / 10,08,2407.9,337.8,285.5
2014 / 11,05,3238.5,193.7,235.0
2015 / 02,12,2638.1,278.6,393.8
2015 / 02,06,1703.9,111.7,146.1
2015 / 03,05,3426.3,200.6,265.0
2015 / 03,08,2242.5,327.4,312.1
2015 / 04,10,2509.9,308.3,313.9
2015 / 04,12,3723.1,353.4,439.0
2015 / 05,06,2088.1,102.4,136.8
2015 / 06,01,2000.5,129.6,130.8
2015 / 06,09,4102.9,200.7,279.2
2015 / 06,06,2259.1,128.6,156.5
2015 / 07,05,3523.1,197.2,276.8
2015 / 07,07,3729.5,273.3,346.5
2015 / 08,02,1465.9,77.1,105.5
2015 / 09,01,1894.8,114.8,120.4
2015 / 09,08,2311.1,347.0,326.1
2015 / 09,03,1808.7,127.6,159.2
2015 / 10,11,3085.2,308.3,286.7
2015 / 10,10,2501.5,357.8,342.2
2015 / 10,02,1445.0,92.4,139.4
2015 / 12,05,3610.4,241.4,311.4
2016 / 02,11,2622.2,311.9,308.5
2024 / 07,02,1651.4,89.4,123.9
2016 / 03,12,3669.4,365.2,483.5
2016 / 04,06,2006.6,111.0,162.6
2016 / 04,02,1404.9,89.0,135.2
2016 / 05,08,2337.1,341.0,336.9
2016 / 05,03,1756.4,120.2,179.4
2016 / 05,01,1856.5,109.8,129.7
2016 / 06,12,4279.7,398.9,552.4
2016 / 06,05,3672.7,206.2,318.6
2016 / 06,10,2790.3,351.1,364.3
2016 / 07,12,4068.5,384.6,528.4
2016 / 07,10,2572.2,343.4,353.0
2016 / 07,01,1923.2,110.0,128.9
2016 / 07,07,3663.9,258.2,378.2
2016 / 08,05,3626.1,198.4,343.3
2016 / 08,10,2611.6,319.5,340.5
2016 / 08,11,3190.2,279.0,304.9
2016 / 09,09,3760.4,219.0,322.2
2016 / 10,05,3407.5,188.1,310.8
2016 / 11,09,3885.3,184.7,276.2
2016 / 11,04,4231.5,217.2,307.3
2016 / 11,08,2408.1,355.6,346.8
2016 / 12,08,2421.2,422.9,361.0
2016 / 12,09,3927.4,274.6,357.6
2017 / 01,02,1467.7,89.1,139.3
2017 / 01,01,1884.9,129.2,151.0
2017 / 01,05,3517.8,208.5,338.8
2017 / 02,02,1314.5,77.1,122.0
2017 / 02,05,3102.2,162.1,272.5
2017 / 03,12,3398.7,347.2,470.9
2017 / 03,05,3517.4,190.3,289.8
2017 / 04,05,3374.0,200.6,306.7
2017 / 04,07,3587.0,257.6,389.6
2017 / 04,01,1856.1,106.2,130.6
2017 / 05,12,4266.2,379.3,530.5
2017 / 06,06,2253.1,139.4,175.9
2017 / 07,09,3998.6,215.4,349.8
2017 / 08,12,4203.4,391.8,557.0
2018 / 02,01,1689.0,100.1,118.1
2018 / 03,06,2136.1,124.6,168.8
2018 / 03,10,2380.9,345.7,353.6
2018 / 04,04,3905.2,221.1,317.6
2018 / 04,08,2221.6,301.9,326.0
2018 / 07,03,2010.0,128.2,168.0
2018 / 08,05,3677.1,200.1,320.5
2018 / 09,04,3969.1,229.0,323.4
2018 / 11,08,2417.8,360.4,362.4
2018 / 11,09,3875.4,213.2,338.1
2018 / 12,07,3739.2,316.4,430.0
2018 / 12,02,1500.3,114.9,146.2
2019 / 01,01,1874.3,146.1,162.6
2019 / 03,12,3509.2,353.3,514.0
2019 / 03,01,1876.6,116.0,133.6
2019 / 03,02,1460.2,111.4,156.7
2019 / 04,11,2996.9,287.2,335.8
2019 / 05,08,2419.5,324.3,352.3
2019 / 05,01,1987.2,109.4,131.7
2019 / 05,05,3563.7,193.3,306.0
2019 / 06,11,2950.3,292.4,352.9
2019 / 07,09,4055.1,229.2,366.2
2019 / 07,10,2698.1,302.1,445.2
2019 / 08,07,3812.8,274.6,472.2
2019 / 08,08,2286.6,311.1,356.8
2019 / 09,08,2188.0,306.2,340.0
2019 / 09,05,3299.1,166.4,305.0
2019 / 09,03,1857.2,114.8,193.2
2019 / 10,09,3542.2,204.0,331.2
2019 / 10,06,2081.4,119.8,183.5
2019 / 11,10,2384.4,271.7,385.1
2019 / 11,11,2753.6,267.1,308.6
2020 / 01,11,2821.3,312.8,374.3
2020 / 01,04,3877.7,236.8,388.0
2020 / 01,09,3664.2,237.0,365.6
2020 / 02,12,3081.5,302.5,502.5
2020 / 02,02,1346.8,92.5,138.4
2020 / 03,08,2197.2,322.3,399.1
2020 / 03,10,2277.1,291.5,412.8
2020 / 03,12,3480.0,351.9,562.9
2020 / 03,11,2806.9,274.8,359.2
2020 / 06,08,2686.7,412.5,487.6
2020 / 06,12,4863.3,487.1,797.5
2020 / 07,08,2663.6,377.2,443.8
2020 / 07,01,2411.0,166.2,182.3
2020 / 08,01,2430.6,164.8,182.7
2020 / 09,10,2995.5,310.4,496.1
2020 / 09,02,1693.1,128.6,165.3
2020 / 09,12,4504.0,434.2,684.9
2020 / 09,06,2477.3,272.6,300.4
2020 / 10,12,4405.8,444.6,648.6
2020 / 12,10,2779.9,403.7,474.4
2020 / 12,03,2281.5,225.5,259.8
2021 / 01,08,2302.2,350.0,410.6
2021 / 02,04,3618.8,247.9,317.5
2021 / 04,11,3304.4,332.3,387.7
2021 / 04,10,2800.2,346.9,427.2
2021 / 04,12,4213.6,412.3,638.4
2021 / 05,06,2321.7,206.4,231.1
2021 / 05,02,1588.2,119.1,153.8
2021 / 07,05,3776.0,294.1,406.4
2021 / 08,01,2298.3,166.8,177.0
2021 / 08,02,1677.2,111.7,149.6
2021 / 09,02,1681.6,143.5,175.1
2021 / 10,06,2453.9,150.9,204.1
2021 / 10,07,3794.4,325.5,546.8
2021 / 10,10,3031.7,327.7,390.3
2021 / 12,08,2410.6,374.4,392.1
2021 / 12,04,4067.2,324.6,358.9
2021 / 12,06,2473.0,187.5,212.7
2022 / 02,04,3605.5,261.6,310.9
2022 / 02,01,2121.5,121.4,131.8
2022 / 02,07,3341.2,264.5,437.4
2022 / 04,08,2138.4,295.6,344.1
2022 / 04,11,2966.1,269.9,329.6
2022 / 05,06,2255.3,144.5,204.3
2022 / 06,05,3278.7,204.3,315.1
2022 / 07,12,4098.1,338.1,580.5
2022 / 08,12,4156.9,326.4,586.1
2022 / 08,07,3618.5,267.3,460.4
2022 / 09,01,2094.7,124.9,138.5
2022 / 09,04,3709.6,241.3,320.5
2022 / 10,09,3720.6,219.1,341.5
2022 / 11,09,3841.5,209.2,314.5
2023 / 02,09,3071.9,177.8,298.0
2023 / 02,08,1876.9,237.8,305.3
2023 / 02,03,1723.4,112.3,132.6
2023 / 02,04,3241.5,195.0,278.9
2023 / 03,12,3637.5,298.2,535.2
2023 / 05,12,4259.6,300.5,574.8
2023 / 05,10,2891.3,258.8,338.9
2023 / 05,07,3678.9,275.9,443.4
2023 / 05,04,3991.5,242.3,326.4
2023 / 06,10,2711.2,274.2,343.0
2023 / 06,08,2314.0,287.1,338.8
2023 / 07,11,3239.9,275.1,339.8
2023 / 07,05,3303.1,211.3,333.7
2023 / 08,08,2326.6,299.6,354.9
2023 / 09,11,3077.2,271.2,321.5
2023 / 09,01,2258.9,131.6,140.4
2023 / 09,02,1513.8,100.6,143.7
2023 / 10,11,3243.8,256.5,314.5
2023 / 11,05,3347.3,192.3,315.7
2023 / 12,12,3948.9,361.1,567.5
1991 / 02,09,4544.3,,
1991 / 04,01,18.8,,
1991 / 06,03,2084.3,,
1991 / 06,06,2092.0,,
1991 / 07,12,4926.8,,
1991 / 07,11,3244.1,,
1991 / 07,01,2626.9,,
1991 / 08,12,4742.2,,
1991 / 08,05,3928.7,,
1991 / 08,04,4235.2,,
1991 / 08,01,2538.7,,
1991 / 09,04,4055.9,,
1991 / 09,07,4115.3,,
1991 / 10,02,1624.3,,
1991 / 11,05,3804.5,,
1991 / 11,01,2510.7,,
1991 / 11,07,4141.5,,
1991 / 12,05,4089.5,,
1992 / 01,09,5435.2,,
1992 / 01,07,4311.6,,
1992 / 04,11,3109.7,,
1992 / 04,01,2424.6,,
1992 / 06,12,4971.1,,
1992 / 06,06,2275.5,,
1992 / 06,01,2701.9,,
1992 / 06,11,3395.6,,
1992 / 06,09,5801.3,,
1992 / 07,09,5647.9,,
1992 / 07,07,4354.6,,
1992 / 08,09,5489.8,,
1992 / 08,01,2508.0,,
1993 / 01,09,4656.1,,
1993 / 01,03,1966.6,,
1993 / 03,03,2084.6,,
1993 / 04,12,4466.9,61.1,56.9
1993 / 04,01,2407.3,,3.4
1993 / 05,09,4912.1,163.8,133.0
1993 / 05,08,2616.2,268.1,124.9
1993 / 06,07,4056.0,163.2,162.2
1993 / 08,11,3011.6,299.1,212.3
1993 / 08,12,4172.8,299.8,351.7
1993 / 09,09,4895.8,,
1993 / 09,02,1518.4,,
1993 / 09,01,2411.5,,
1993 / 10,09,4689.4,85.0,85.6
1993 / 11,04,4024.5,103.7,99.0
1994 / 01,07,3675.1,,
1994 / 03,05,3853.3,87.0,129.5
1994 / 04,01,2232.7,35.8,43.3
1994 / 05,08,2674.6,,
1994 / 06,03,2081.6,36.3,51.7
1994 / 07,07,3977.5,198.6,204.8
1994 / 07,05,3729.1,73.4,111.8
1994 / 07,03,2001.2,34.0,54.6
1994 / 08,03,2150.0,27.2,45.7
1994 / 08,04,4451.5,101.9,105.0
1994 / 08,11,3445.7,321.1,245.5
1994 / 09,12,4340.6,322.1,347.6
1994 / 09,05,3632.3,81.7,115.0
1994 / 10,04,4047.0,106.4,99.6
1994 / 10,11,3339.1,327.4,216.5
1994 / 11,05,3919.0,74.9,105.5
1994 / 11,03,2104.6,26.8,36.2
1994 / 11,11,3341.6,342.1,208.6
1995 / 02,04,3562.9,84.4,88.5
1995 / 02,01,2106.9,29.4,37.7
1995 / 03,10,2081.1,340.2,208.5
1995 / 03,11,2985.7,325.4,239.8
1995 / 03,06,2063.5,53.7,75.0
1995 / 03,01,2219.9,42.2,46.9
1995 / 03,08,2582.0,307.7,149.0
1995 / 03,03,1925.8,43.3,51.8
1995 / 07,04,4188.4,99.6,123.5
1995 / 07,12,4565.6,294.7,394.6
1995 / 08,04,4276.4,106.2,135.8
1995 / 09,09,4987.4,175.0,224.9
1995 / 09,02,1496.5,29.8,53.9
1995 / 11,11,3315.3,353.6,241.8
1995 / 11,09,4880.1,184.8,200.7
1996 / 01,03,2112.8,18.2,24.3
1996 / 01,08,2646.2,209.0,118.7
1996 / 03,04,4061.1,108.3,109.0
1996 / 04,02,1441.3,33.6,60.7
1996 / 04,03,1962.6,35.0,47.7
1996 / 05,11,3199.3,387.6,345.4
1996 / 06,01,2104.2,47.3,68.5
1996 / 08,05,3650.7,94.6,240.4
1996 / 09,05,3576.7,76.9,175.0
1996 / 10,02,1635.0,34.0,69.7
1996 / 10,03,1993.9,41.7,58.8
1996 / 11,04,3963.8,115.5,174.9
1996 / 12,09,4870.2,179.8,220.7
1996 / 12,01,2201.4,41.5,60.3
1997 / 01,07,3625.5,244.4,412.2
1997 / 02,12,3208.3,299.9,370.0
1997 / 02,08,2190.1,286.5,192.4
1997 / 03,09,4403.5,148.2,217.2
1997 / 03,11,2693.8,355.5,288.9
1997 / 03,02,1505.1,29.0,66.7
1997 / 04,12,4042.0,369.3,443.3
1997 / 04,01,2054.9,39.2,71.9
1997 / 05,08,2592.6,385.5,270.2
1997 / 05,11,3134.1,407.6,348.1
1997 / 05,07,3668.8,242.0,430.3
1997 / 06,01,2022.4,35.9,70.9
1997 / 06,05,3471.7,77.8,191.0
1997 / 08,08,2381.4,318.0,246.8
1997 / 08,05,3447.1,84.0,228.3
1997 / 08,01,2032.9,39.3,82.3
1997 / 09,05,3536.1,79.9,190.1
1997 / 09,08,2502.2,329.1,225.5
1997 / 10,10,2535.7,443.0,305.2
1997 / 10,03,1996.2,56.6,84.0
1997 / 11,12,3637.9,382.4,395.5
1997 / 12,11,2853.7,393.5,286.7
1997 / 12,06,2137.6,59.2,101.6
1998 / 02,12,3223.3,345.9,388.2
