MONTH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED
1993 / 07,05,4714.1,178.1,316.5
1993 / 07,02,2564.2,297.1,186.7
1993 / 08,06,2923.2,432.1,235.1
1993 / 08,08,3088.4,177.9,194.0
1993 / 09,16,2263.4,71.0,115.7
1993 / 09,01,4538.6,312.4,351.9
1993 / 10,07,3044.7,311.2,278.5
1993 / 10,03,4328.5,163.7,254.1
1993 / 10,01,4377.6,283.7,353.3
1993 / 10,16,2166.1,67.6,112.8
1993 / 11,18,5941.3,733.8,362.2
1993 / 11,14,5128.1,423.1,288.1
1993 / 11,02,2786.0,325.9,164.5
1993 / 11,17,5242.8,303.9,256.2
1993 / 12,06,3081.4,454.6,234.6
1993 / 12,17,5293.3,366.6,299.5
1994 / 01,03,3882.1,112.4,256.0
1994 / 02,08,2582.0,86.5,96.7
1994 / 03,04,3228.6,123.2,211.2
1994 / 03,15,7170.3,742.6,360.1
1994 / 04,06,3223.6,422.6,249.2
1994 / 04,15,6567.3,637.8,326.2
1994 / 04,14,4909.8,392.0,293.7
1994 / 04,11,5706.5,569.1,383.5
1994 / 06,08,3328.2,165.0,182.3
1994 / 06,03,5002.2,154.9,273.4
1994 / 06,04,3395.1,109.7,214.9
1994 / 07,03,4894.9,163.5,293.5
1994 / 07,07,3382.0,304.8,321.2
1994 / 08,07,3588.1,282.4,311.5
1994 / 08,13,2617.4,130.9,113.8
1994 / 09,11,4858.9,572.9,358.6
1994 / 09,01,4603.3,257.0,350.3
1994 / 09,12,5278.9,512.8,440.9
1994 / 09,06,3143.9,399.8,224.2
1994 / 10,10,3289.2,540.4,281.7
1994 / 10,07,3284.8,282.8,266.1
1994 / 10,16,2191.5,61.5,76.3
1994 / 11,01,4911.7,231.5,273.4
1994 / 11,18,6345.1,702.1,320.2
1994 / 11,17,5307.6,278.2,231.7
1994 / 11,13,2455.2,124.8,86.0
1994 / 12,14,5191.4,410.7,254.1
1994 / 12,07,3408.6,308.1,288.3
1994 / 12,01,5024.8,275.1,336.0
1994 / 12,03,4641.6,166.1,225.0
1994 / 12,12,5367.3,555.0,385.5
1994 / 12,08,3162.7,153.1,132.7
1995 / 01,10,3307.0,469.5,308.5
1995 / 01,03,4258.1,131.9,219.8
1995 / 03,15,4796.2,558.5,307.4
1995 / 03,04,3062.6,96.4,184.2
1995 / 05,09,3428.9,155.9,153.5
1995 / 05,17,5489.3,252.1,255.6
1995 / 06,18,6469.1,708.8,445.2
1995 / 06,11,5203.7,592.9,415.4
1995 / 06,12,5533.9,496.7,455.0
1995 / 07,16,2338.0,61.0,99.5
1995 / 07,14,4954.8,367.2,281.6
1995 / 09,18,5485.4,613.9,387.9
1995 / 09,04,2946.5,90.3,187.0
1995 / 11,07,3415.3,292.7,285.4
1995 / 11,08,3002.3,160.6,144.5
1995 / 12,02,2346.3,319.9,190.8
1995 / 12,13,2247.2,112.2,100.9
1995 / 12,09,3153.9,189.9,169.9
1996 / 01,12,5207.6,395.7,304.1
1996 / 01,09,3172.2,111.7,132.8
1996 / 01,03,4332.6,93.3,154.1
1996 / 03,11,4428.4,538.6,369.3
1996 / 03,17,4492.4,251.8,262.3
1996 / 05,03,4888.4,139.3,213.5
1996 / 05,09,3385.9,182.5,173.5
1996 / 06,08,3029.9,141.5,145.2
1996 / 06,11,5065.0,588.2,384.1
1996 / 06,03,4714.0,134.9,223.1
1996 / 06,16,2304.1,63.0,82.6
1996 / 07,11,5380.5,673.9,394.3
1996 / 07,14,5330.0,404.4,261.2
1996 / 07,03,5191.9,145.6,226.4
1996 / 08,05,5285.1,166.2,267.0
1996 / 08,13,2541.1,130.5,112.6
1996 / 09,10,3399.7,451.9,232.9
1996 / 09,09,3253.9,129.0,120.6
1996 / 10,12,5680.2,544.1,403.2
1996 / 11,16,2228.8,61.9,73.6
1996 / 12,18,5835.6,708.8,371.2
1996 / 12,17,5271.9,285.8,247.2
1997 / 01,14,4704.7,337.5,245.2
1997 / 02,04,2649.6,81.9,153.5
1997 / 02,03,3813.8,108.4,163.9
1997 / 03,11,4529.0,505.9,321.4
1997 / 03,09,3029.8,145.1,137.0
1997 / 04,18,5931.9,602.9,349.8
1997 / 05,16,2339.8,65.9,86.5
1997 / 05,02,2510.2,319.9,184.3
1997 / 06,01,4735.8,227.8,290.3
1997 / 06,14,4985.1,343.2,232.0
1997 / 06,11,5011.1,552.8,351.4
1997 / 07,18,6498.1,603.0,410.1
1997 / 07,04,3364.6,76.9,172.8
1997 / 08,16,2335.0,50.2,72.5
1997 / 09,18,5902.9,709.5,372.2
1997 / 09,02,2354.7,332.7,160.1
1997 / 09,14,5065.4,458.7,257.2
1997 / 09,04,3083.6,91.0,168.3
1997 / 09,08,3077.6,137.6,125.4
1997 / 10,17,4811.9,322.8,299.9
1997 / 10,18,5540.3,831.3,460.7
1997 / 11,17,4622.0,322.5,289.7
1997 / 12,18,5717.9,912.1,488.3
1997 / 12,01,4859.4,358.2,374.1
1997 / 12,12,5295.1,686.6,455.2
1998 / 01,03,4308.9,154.6,229.2
1998 / 03,05,4502.1,210.9,314.5
1998 / 03,17,4445.4,291.2,297.4
1998 / 03,03,4296.3,158.1,215.0
1998 / 03,18,5053.4,805.0,487.7
1998 / 04,17,4636.5,304.0,309.3
1998 / 04,14,4900.6,481.8,362.2
1998 / 05,06,3050.6,683.9,330.0
1998 / 05,18,6115.4,863.5,544.8
1998 / 05,11,4768.2,805.9,504.7
1998 / 06,02,2421.7,374.2,213.5
1998 / 07,18,5814.8,802.1,646.9
1998 / 08,01,4076.2,277.7,346.5
1998 / 08,07,3266.9,340.0,411.2
1998 / 09,03,4447.9,186.1,266.9
1998 / 09,05,4452.7,249.9,432.8
1998 / 09,12,5261.5,737.9,504.5
1998 / 10,02,2302.0,454.4,262.8
1998 / 10,01,4644.8,369.7,429.9
1998 / 11,09,2930.9,195.3,215.9
1998 / 12,04,2989.1,129.9,237.5
1998 / 12,02,2304.5,457.6,255.6
1999 / 01,02,2168.7,448.1,275.5
1999 / 01,14,4390.2,480.4,387.7
1999 / 01,10,2972.6,752.3,452.2
1999 / 01,05,4022.5,252.6,428.0
1999 / 02,05,3620.5,228.1,358.0
1999 / 03,05,4263.4,270.2,441.3
1999 / 03,12,6434.3,870.9,662.7
1999 / 03,16,2227.7,76.1,93.1
1999 / 03,09,3136.2,232.8,275.4
1999 / 05,12,5044.0,656.5,493.6
1999 / 06,02,2413.1,441.2,250.1
1999 / 06,09,3353.3,204.5,272.6
1999 / 06,18,6190.2,920.5,746.4
1999 / 07,15,4339.0,824.4,574.9
1999 / 07,12,4346.9,622.8,574.8
1999 / 08,09,3107.3,205.2,309.8
1999 / 08,03,4495.2,213.7,357.4
1999 / 08,02,2202.3,379.3,240.1
1999 / 09,17,4823.6,430.1,516.7
1999 / 10,10,3161.5,781.6,466.8
1999 / 10,05,4246.3,290.4,457.9
1999 / 10,04,2906.5,170.1,347.0
1999 / 11,06,2895.2,715.0,328.7
1999 / 11,08,2823.7,201.1,228.5
1999 / 12,18,5337.2,1092.0,681.8
1999 / 12,08,2920.8,336.7,359.7
1999 / 12,05,4372.4,336.2,463.2
2000 / 01,04,2690.1,150.3,311.4
2000 / 01,14,4320.1,519.7,498.3
2000 / 02,15,3863.3,827.7,470.4
2000 / 02,05,3918.2,269.1,439.2
2000 / 02,16,2012.9,87.8,120.3
2000 / 02,04,2725.6,154.7,304.0
2000 / 03,17,4354.6,377.6,449.2
2000 / 03,14,4650.2,573.4,489.6
2000 / 03,02,2218.4,531.9,274.6
2000 / 03,11,4447.8,855.4,575.9
2000 / 04,10,2947.1,725.5,446.3
2000 / 05,07,3538.7,527.1,512.4
2000 / 05,15,5061.0,925.1,593.0
2000 / 05,16,2413.9,100.2,139.4
2000 / 06,09,3275.3,258.4,346.9
2000 / 06,17,5009.8,415.2,559.0
2000 / 06,11,4836.9,896.2,662.0
2000 / 07,11,4671.5,793.9,631.4
2000 / 07,18,5851.1,862.8,777.2
2000 / 08,12,4550.2,637.2,551.3
2000 / 09,01,4576.8,483.1,490.5
2000 / 09,15,4629.1,1000.5,582.8
2000 / 09,09,3267.4,282.8,354.1
2000 / 09,14,4811.4,599.4,543.3
2000 / 10,11,4545.9,905.4,608.6
2000 / 10,12,5384.7,754.9,615.3
2000 / 10,08,2824.7,234.8,269.4
2000 / 11,18,4977.9,1016.2,660.2
2001 / 01,11,4514.6,906.9,641.7
2001 / 01,09,3132.8,258.6,300.5
2001 / 01,18,4973.7,952.6,703.1
2001 / 02,05,3824.3,256.4,424.6
2001 / 02,07,2685.9,403.8,425.4
2001 / 02,17,3761.1,361.2,408.4
2001 / 03,06,2531.6,805.0,399.4
2001 / 04,16,2183.0,85.3,126.5
2001 / 04,15,4639.9,840.3,585.1
2001 / 05,18,6146.1,869.1,786.3
2001 / 05,07,3483.2,465.9,524.9
2001 / 05,04,3378.9,175.4,372.6
2001 / 06,16,2470.6,109.0,167.9
2001 / 06,05,5052.1,322.6,598.3
2001 / 07,18,6070.9,766.9,802.1
2001 / 07,07,3444.6,31.7,552.9
2001 / 07,10,3392.0,11.7,531.5
2001 / 07,05,4971.8,297.8,586.8
2001 / 08,12,4776.0,625.9,572.3
2001 / 08,14,5049.4,474.9,537.0
2001 / 08,02,2312.8,460.0,302.5
2001 / 08,06,2593.6,660.0,408.2
2001 / 09,02,2185.7,440.7,264.1
2001 / 09,15,4587.0,742.1,582.5
2001 / 09,05,4580.3,276.7,529.3
2001 / 10,08,3099.4,269.5,326.7
2001 / 11,16,2344.3,110.1,153.3
2001 / 12,09,3406.4,263.2,320.5
2001 / 12,14,5259.4,585.7,568.5
2001 / 12,04,3274.3,212.3,351.2
2002 / 01,14,4988.9,455.7,570.6
2002 / 03,17,4328.8,343.3,471.6
2002 / 03,11,4240.9,771.5,608.5
2002 / 05,08,3123.9,228.9,296.7
2002 / 08,15,5014.1,668.0,
2002 / 08,14,5674.2,415.1,
2002 / 09,17,5572.4,252.5,
2002 / 09,18,6418.9,659.7,
2002 / 09,02,2621.5,395.7,
2002 / 10,14,5957.6,472.3,
2002 / 10,09,3735.8,208.1,
2002 / 10,17,5510.9,288.9,
2002 / 10,06,2986.6,,
2002 / 10,12,6576.9,680.3,
2002 / 11,06,2978.6,69.5,
2002 / 11,07,3916.9,,
2002 / 11,16,2580.6,91.0,
2002 / 12,11,5208.5,819.6,
2002 / 12,13,2441.5,173.1,
2003 / 01,04,3594.4,144.5,
2003 / 01,15,4799.1,583.7,
2003 / 01,10,3689.5,396.4,
2003 / 01,16,2377.5,106.1,
2003 / 02,18,4697.3,517.1,
2003 / 02,09,2968.6,116.4,
2003 / 02,03,3902.2,106.5,0.0
2003 / 03,15,5098.1,772.8,
2003 / 04,06,2883.0,10.8,
2003 / 04,08,3298.8,200.9,
2003 / 04,10,3755.0,596.4,
2003 / 05,11,5713.4,706.4,
2003 / 05,10,4037.7,627.5,
2003 / 06,12,6725.0,698.6,
2003 / 06,13,2744.3,190.6,
2003 / 06,18,7159.6,821.2,
2003 / 06,04,4095.8,140.1,
2003 / 07,18,7294.9,741.2,
2003 / 07,15,5349.8,688.7,
2003 / 07,02,2766.4,375.1,
2003 / 08,12,5382.9,525.2,
2003 / 08,07,4190.7,8.0,
2003 / 09,01,5718.3,372.3,
2003 / 09,04,4112.2,149.7,
2003 / 09,11,5825.1,742.5,
2003 / 10,13,2577.4,208.2,
2003 / 11,11,5458.8,101.5,
2003 / 11,15,5369.3,817.0,
2003 / 11,08,3228.4,209.0,
2003 / 11,16,2416.9,86.1,
2003 / 12,05,5304.6,271.4,
2004 / 01,11,4956.9,106.2,
2004 / 01,07,3548.8,9.7,
2004 / 02,11,4651.9,412.5,
2004 / 03,14,6142.9,550.4,
2004 / 03,15,5171.1,853.1,
2004 / 03,03,4723.9,196.3,
2004 / 03,07,3790.6,12.6,6.0
2004 / 04,12,6161.8,493.7,416.8
2004 / 04,14,5463.6,501.5,348.6
2004 / 04,18,6098.9,934.6,563.0
2004 / 04,15,4891.0,892.9,446.7
2004 / 06,18,7292.0,886.2,643.6
2004 / 06,17,5979.7,407.4,422.9
2004 / 06,03,5163.2,236.4,252.1
2004 / 06,15,5421.2,891.3,513.0
2004 / 06,13,2700.5,227.8,205.4
2004 / 07,18,7065.4,886.4,675.1
2004 / 07,08,3371.2,247.9,244.2
2004 / 07,05,5347.2,326.3,464.0
2004 / 09,17,5457.8,411.6,423.4
2004 / 10,15,4816.0,880.6,478.5
2004 / 10,08,3067.2,252.8,204.3
2004 / 10,13,2381.7,207.1,192.2
2004 / 11,18,5952.5,875.2,498.3
2004 / 11,13,2410.7,212.8,179.8
2004 / 12,11,4992.8,965.4,491.2
2005 / 01,09,3106.4,217.9,178.8
2005 / 01,03,3926.0,210.7,211.0
2005 / 02,03,3829.2,230.1,206.2
2005 / 03,02,2296.6,516.6,238.6
2005 / 04,16,2377.4,109.6,114.4
2005 / 04,06,2553.2,741.3,352.3
2005 / 04,01,5260.0,444.7,371.5
2005 / 06,07,3840.1,549.0,483.9
2005 / 06,15,5065.7,870.6,516.9
2005 / 06,05,5316.0,338.8,429.8
2005 / 07,01,4340.6,373.9,365.9
2005 / 07,04,3710.0,186.9,267.4
2005 / 09,02,2230.1,468.8,241.6
2005 / 10,07,3575.2,560.6,444.0
2005 / 10,04,3711.9,194.1,251.6
2005 / 10,08,3230.4,262.1,204.1
2005 / 11,14,5613.9,541.7,344.4
2005 / 11,17,5025.2,412.5,353.4
2005 / 11,13,2374.2,209.6,169.1
2005 / 11,07,3494.9,536.1,405.3
2005 / 11,08,3170.2,273.1,207.0
2005 / 12,15,4507.3,933.7,430.4
2005 / 12,11,4915.6,966.8,480.0
2005 / 12,04,3554.4,225.2,246.3
2005 / 12,08,3163.4,273.3,206.4
2006 / 02,10,2833.5,590.0,324.0
2006 / 03,17,4513.7,370.0,349.8
2006 / 04,18,5437.9,760.2,529.0
2006 / 04,08,2912.4,220.1,191.0
2006 / 04,16,2106.0,93.5,98.6
2006 / 04,04,3366.6,173.7,231.2
2006 / 05,15,4984.6,801.0,439.9
2006 / 06,08,3194.7,246.2,215.7
2006 / 07,02,2252.6,406.2,258.8
2006 / 08,01,4231.0,377.5,365.7
2006 / 08,09,3483.3,228.3,195.7
2006 / 08,03,4680.8,234.5,270.0
2006 / 10,10,3558.9,706.3,384.8
2006 / 12,04,3376.2,204.7,215.7
2007 / 01,11,4772.9,878.5,486.7
2007 / 01,06,2442.1,758.8,386.9
2007 / 02,14,4240.1,467.6,277.4
2007 / 02,12,5147.7,648.5,344.5
2007 / 02,18,4093.8,658.5,441.7
2007 / 03,09,3295.5,271.1,158.5
2007 / 03,03,4185.8,241.8,215.9
2007 / 03,13,2113.3,197.4,163.2
2007 / 03,01,5119.0,476.9,352.8
2007 / 04,01,4537.6,433.9,318.1
2007 / 04,13,2025.0,185.9,159.3
2007 / 04,05,4301.8,292.9,325.2
2007 / 04,09,3138.9,223.5,143.4
2007 / 04,07,3206.1,488.2,345.1
2007 / 04,16,2048.5,92.7,86.3
2007 / 05,18,6442.6,813.1,514.8
2007 / 05,07,3683.4,474.4,367.8
2007 / 05,10,3730.7,681.7,384.3
2007 / 06,01,4677.1,421.4,340.1
2007 / 07,18,6213.8,777.1,552.1
2007 / 08,03,4408.9,233.2,252.6
2007 / 08,02,2295.9,448.9,256.9
2007 / 09,11,4792.2,748.3,438.8
2007 / 10,15,4874.7,827.3,440.8
2007 / 10,17,4791.9,384.2,349.8
2007 / 10,07,3606.2,546.2,370.9
2007 / 10,04,3581.7,186.3,223.1
2007 / 11,04,3437.7,181.8,218.9
2007 / 12,17,4735.2,426.9,340.1
2007 / 12,15,4508.5,840.4,395.6
2007 / 12,04,3344.4,196.7,214.2
2007 / 12,18,5528.4,837.4,494.3
2008 / 01,10,3380.4,764.7,421.2
2008 / 01,11,4787.7,870.2,486.3
2008 / 01,14,4804.4,573.5,337.2
2008 / 01,13,2076.6,223.2,176.6
2008 / 02,17,3708.7,330.1,302.0
2008 / 02,12,5278.4,706.1,379.8
2008 / 03,05,4151.1,274.7,313.0
2008 / 04,09,3331.1,241.2,162.9
2008 / 04,05,4430.5,282.7,334.2
2008 / 04,11,4870.2,746.6,424.6
2008 / 04,08,2706.0,256.8,199.9
2008 / 06,10,3466.9,646.2,373.4
2008 / 06,07,3405.6,472.6,347.3
2008 / 07,07,3615.3,482.7,365.3
2008 / 07,04,3628.2,189.3,256.2
2008 / 07,12,4994.4,587.1,343.0
2008 / 08,18,5358.8,671.5,514.0
2008 / 08,16,1987.5,99.4,119.0
2008 / 09,15,4635.6,761.0,419.6
2008 / 10,12,6090.5,663.1,400.1
2008 / 10,10,3438.5,642.0,356.6
2008 / 10,06,2314.6,691.9,385.0
2008 / 10,17,4357.9,349.4,348.6
2008 / 11,13,1959.5,165.1,140.6
2008 / 11,06,2234.6,629.5,348.6
2008 / 11,10,3234.1,584.1,321.9
2008 / 12,18,5431.2,831.5,530.8
2008 / 12,07,3361.5,523.0,368.3
2008 / 12,01,4749.7,513.7,384.8
2008 / 12,12,5938.0,791.7,369.6
2009 / 01,03,3667.8,249.2,253.6
2009 / 02,13,1762.8,151.7,139.9
2009 / 02,10,2725.2,518.3,304.9
2009 / 02,16,1633.9,85.2,98.3
2009 / 03,05,4111.6,251.0,319.1
2009 / 03,07,3077.9,410.2,307.8
2009 / 03,16,1848.9,88.6,97.1
2009 / 04,16,1949.7,101.7,115.3
2009 / 04,18,5284.8,658.1,491.3
2009 / 04,11,4778.6,695.6,409.2
2009 / 07,01,4002.0,380.8,410.4
2009 / 07,12,4967.3,546.5,316.5
2009 / 07,16,2280.8,108.0,143.4
2009 / 08,03,4220.1,217.9,259.4
2009 / 09,18,5596.2,673.8,505.9
2009 / 09,15,4685.5,695.3,415.3
2009 / 09,08,2839.0,240.2,211.4
2009 / 09,04,3374.3,177.4,232.4
2009 / 10,10,3429.2,606.1,372.2
2009 / 10,05,4436.2,246.6,328.9
2009 / 10,04,3311.2,177.5,232.8
2009 / 11,03,3965.4,205.6,199.4
2009 / 11,16,1925.5,84.3,88.0
2009 / 11,11,4727.1,649.8,376.2
2009 / 11,08,2710.5,215.2,176.0
2010 / 01,06,2145.8,637.7,407.7
2010 / 01,03,3655.8,233.9,242.5
2010 / 02,17,3136.0,255.7,269.1
2010 / 02,08,2117.7,196.1,171.0
2010 / 02,09,2395.7,162.5,121.7
2010 / 04,03,3999.7,248.9,238.4
2010 / 04,16,1992.6,101.7,111.5
2010 / 05,02,2190.9,423.5,285.1
2010 / 05,05,4376.3,241.9,298.9
2010 / 06,10,3669.4,582.3,361.3
2010 / 06,12,6195.8,630.8,362.5
2010 / 06,06,2463.0,574.2,393.8
2010 / 06,16,2133.8,101.1,117.5
2010 / 07,12,4840.5,527.0,325.3
2010 / 07,14,4873.7,418.3,302.6
2010 / 07,07,3556.7,411.0,339.9
2010 / 07,09,3216.4,224.8,182.6
2010 / 08,12,4953.2,563.2,297.9
2010 / 08,01,4154.0,410.1,346.7
2010 / 08,05,4529.2,244.1,308.8
2010 / 10,08,2864.3,233.8,189.8
2010 / 10,07,3388.7,427.0,328.7
2010 / 11,12,5968.3,615.4,324.2
2010 / 11,01,4674.0,407.0,312.0
2010 / 11,09,3239.1,200.0,141.1
2010 / 12,09,2483.4,216.0,145.6
2010 / 12,05,3251.9,229.7,258.9
2010 / 12,04,2443.6,163.5,191.8
2011 / 01,02,2173.8,441.4,293.0
2011 / 01,09,3102.8,196.3,147.7
2011 / 01,03,3847.6,185.4,185.6
2011 / 01,11,4681.4,645.2,418.8
2011 / 02,18,4741.3,655.9,489.1
2011 / 02,04,3244.8,189.4,242.2
2011 / 03,05,4613.4,290.1,309.9
2011 / 03,10,3358.0,586.5,336.7
2011 / 04,16,1968.3,110.4,109.2
2011 / 04,10,3285.8,584.5,324.6
2011 / 05,14,5030.6,473.4,288.3
2011 / 05,11,4988.8,658.3,380.3
2011 / 05,12,6030.9,673.5,339.7
2011 / 06,05,4900.4,276.1,319.8
2011 / 06,17,4885.1,346.2,360.6
2011 / 06,08,3067.8,243.3,212.6
2011 / 07,18,5586.6,595.9,501.1
2011 / 07,16,1988.3,104.0,112.0
2011 / 08,07,3822.7,444.2,323.9
2011 / 08,04,3725.3,189.7,234.1
2011 / 09,09,3310.1,239.6,163.4
2011 / 09,17,4674.8,323.8,341.7
2011 / 10,07,3375.2,417.1,295.5
2011 / 10,03,4096.4,225.6,191.9
2011 / 10,01,4833.0,474.7,338.4
2011 / 10,12,6129.2,653.8,354.2
2011 / 10,06,2316.4,611.4,342.8
2011 / 11,10,3543.9,544.6,295.1
2011 / 11,08,2799.6,249.2,201.8
2011 / 12,03,4164.0,260.6,213.2
2012 / 02,17,3539.2,273.9,277.6
2012 / 03,06,2198.0,567.8,345.5
2012 / 03,07,3212.5,387.9,298.9
2012 / 04,06,2173.8,539.1,324.3
2012 / 04,01,4490.1,432.6,323.5
2012 / 04,13,2036.0,154.3,140.6
2012 / 05,03,4415.4,254.8,225.4
2012 / 06,11,4980.8,705.4,388.2
2012 / 06,02,2454.6,407.4,285.8
2012 / 06,09,3332.2,235.7,166.4
2012 / 08,09,3218.7,224.0,166.7
2012 / 10,03,4138.6,220.6,187.0
2012 / 10,10,3300.8,506.0,295.3
2012 / 10,08,2735.6,222.3,171.4
2012 / 10,04,3157.1,170.4,201.4
2012 / 11,09,3187.0,230.4,166.6
2012 / 11,03,4180.2,235.8,220.1
2012 / 12,18,5979.2,708.2,442.9
2012 / 12,03,4049.2,240.0,183.3
2013 / 02,16,1632.5,82.1,83.8
2013 / 03,09,2988.8,226.8,158.0
2013 / 03,06,2070.2,534.0,333.7
2013 / 03,16,1793.1,95.0,95.2
2013 / 04,12,5975.6,685.5,353.0
2013 / 04,15,4722.4,590.8,364.3
2013 / 04,05,4269.6,227.6,263.2
2013 / 05,11,5077.9,648.8,394.1
2013 / 06,18,6018.3,642.3,480.8
2013 / 06,16,1987.4,101.1,110.5
2013 / 08,10,3327.8,524.2,322.2
2013 / 10,02,2408.2,426.3,293.2
2013 / 10,11,4870.3,624.3,397.7
2013 / 10,05,4247.6,234.2,289.2
2013 / 11,13,2066.6,156.1,137.2
2013 / 11,02,2378.8,397.8,278.0
2013 / 11,09,3011.7,229.4,165.2
2013 / 12,17,4482.2,390.2,375.6
2013 / 12,03,4004.7,291.3,241.0
2014 / 01,16,1783.9,108.2,119.4
2014 / 02,06,1887.6,485.0,336.3
2014 / 02,14,3994.7,399.6,272.1
2014 / 02,13,1777.0,144.4,132.1
2014 / 03,01,5124.6,466.9,384.1
2014 / 03,04,2975.3,190.8,246.9
2014 / 03,06,2126.2,520.4,354.1
2014 / 03,13,2025.4,142.7,137.6
2014 / 03,12,6205.7,703.4,385.1
2014 / 04,11,4880.8,663.2,440.3
2014 / 05,15,4870.0,624.7,407.5
2014 / 05,11,5140.1,666.4,437.0
2014 / 05,07,3520.1,426.9,347.0
2014 / 06,04,3214.9,219.6,254.4
2014 / 06,10,3381.6,565.2,371.2
2014 / 06,17,4590.3,329.0,360.2
2014 / 06,02,2443.8,440.4,296.8
2014 / 07,07,3557.7,435.9,359.6
2014 / 07,18,6176.4,598.4,523.5
2014 / 08,03,3946.0,249.7,222.8
2014 / 09,15,4571.3,596.5,387.9
2014 / 09,08,2720.4,248.9,222.9
2014 / 10,09,3214.5,252.3,187.9
2014 / 10,04,3047.8,199.8,247.0
2014 / 11,13,1958.7,149.1,130.8
2014 / 12,07,3427.5,506.1,382.2
2014 / 12,09,3251.4,269.9,191.3
2014 / 12,11,5130.4,777.2,470.7
2014 / 12,10,3547.5,671.1,409.0
2014 / 12,05,4659.9,320.1,346.2
2015 / 01,02,2163.2,377.9,284.8
2015 / 01,12,5608.5,612.4,324.6
2015 / 02,13,1732.8,166.8,161.0
2015 / 02,01,4276.0,530.6,451.8
2015 / 02,06,1773.9,583.3,417.8
2015 / 02,03,3170.5,257.1,253.4
2015 / 03,17,4185.4,307.6,340.0
2015 / 03,02,2355.4,429.7,302.8
2015 / 03,09,3165.5,233.4,178.4
2015 / 04,11,4824.8,629.2,439.6
2015 / 04,05,4359.0,245.7,318.5
2015 / 04,14,4676.5,434.8,308.0
2015 / 04,17,4190.8,306.0,351.2
2015 / 04,06,2216.0,544.9,381.7
2015 / 05,07,3426.3,383.6,342.4
2015 / 05,15,4651.4,553.9,392.0
2015 / 06,02,2619.5,496.3,340.2
2015 / 06,09,3321.3,232.2,179.0
2015 / 07,16,2127.7,104.8,136.6
2015 / 08,01,4334.1,463.4,380.3
2015 / 08,11,4809.3,591.3,446.5
2015 / 08,02,2327.6,414.4,301.7
2015 / 08,08,2704.7,237.7,227.4
2015 / 08,17,4514.5,308.4,385.9
2015 / 09,10,3229.7,537.0,388.8
2015 / 09,05,4628.7,256.9,344.2
2015 / 10,17,4248.1,306.9,364.3
2015 / 10,13,2072.4,180.7,179.7
2016 / 01,02,2164.5,364.4,286.5
2016 / 01,09,2725.4,216.3,180.0
2016 / 01,12,5752.7,530.0,316.2
2016 / 02,17,3716.4,311.7,396.7
2016 / 02,13,1795.9,188.7,192.4
2016 / 03,06,2023.3,561.3,407.8
2016 / 04,10,3062.8,495.8,411.2
2016 / 05,02,2390.0,438.4,324.9
2016 / 05,03,4099.8,320.2,298.6
2016 / 05,18,5643.3,569.7,514.3
2016 / 06,03,4287.9,344.7,334.2
2016 / 06,17,4902.2,332.3,429.9
2016 / 06,02,2623.5,503.1,362.4
2016 / 06,18,6214.6,655.0,603.9
2016 / 06,08,2899.2,291.4,268.5
2016 / 07,02,2300.5,428.8,332.8
2016 / 07,13,2133.7,182.8,204.2
2016 / 07,16,2082.8,111.2,145.0
2016 / 08,09,3064.9,222.2,197.6
2016 / 08,11,5185.8,594.7,497.3
2016 / 08,01,4491.8,478.3,434.0
2016 / 09,01,5155.1,631.3,466.8
2016 / 09,13,1990.9,186.5,207.2
2016 / 09,11,4892.6,621.7,495.9
2016 / 09,16,2006.4,110.4,137.6
2016 / 09,04,3005.7,227.2,312.4
2016 / 10,09,3030.3,232.8,194.0
2016 / 10,13,2035.5,166.1,185.9
2016 / 11,12,6318.9,659.6,399.8
2016 / 11,18,5482.0,587.3,518.1
2016 / 11,13,2017.8,177.4,195.0
2016 / 12,09,3072.8,329.4,251.1
2016 / 12,07,3304.7,503.9,429.1
2016 / 12,08,2630.5,300.8,254.3
2016 / 12,05,4434.7,314.5,375.6
2016 / 12,10,3205.3,684.6,487.5
2017 / 01,02,2362.8,498.5,360.5
2017 / 01,07,3196.1,465.5,417.9
2017 / 02,09,2568.4,211.8,181.6
2017 / 03,04,2811.5,203.0,303.1
2017 / 04,18,5322.8,567.7,569.2
2017 / 04,05,4397.1,240.7,354.6
2017 / 05,03,4434.6,361.4,358.4
2017 / 06,17,4809.2,326.9,451.6
2017 / 06,18,6204.4,617.9,653.5
2017 / 07,15,4303.5,569.3,462.2
2017 / 07,04,3193.5,239.1,347.5
2017 / 07,10,3208.4,523.9,441.6
2017 / 08,12,5072.9,541.6,373.1
2017 / 08,03,4218.5,357.8,386.6
2017 / 09,04,3014.5,227.1,338.3
2017 / 09,10,3028.3,512.0,421.2
2017 / 10,15,4543.6,571.1,461.8
2017 / 10,14,4896.4,472.9,365.4
2017 / 10,13,2024.2,177.2,202.5
2017 / 11,09,3093.5,265.5,220.5
2017 / 11,01,5303.2,595.0,465.5
2017 / 11,16,2110.8,112.6,150.3
2017 / 12,18,5142.1,646.1,610.7
2017 / 12,05,4324.7,272.6,359.0
2018 / 01,15,4095.3,603.4,505.9
2018 / 01,06,2125.8,614.9,447.1
2018 / 02,08,2269.7,262.3,242.3
2018 / 02,02,2156.2,456.7,345.3
