MONTH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED
2016 / 03,01,4839.8,619.8,625.1
2016 / 07,03,5820.8,769.6,755.0
2016 / 08,01,5453.8,618.4,681.2
2016 / 10,01,4942.4,616.5,629.6
2017 / 06,02,4950.4,610.1,609.9
2017 / 08,02,4493.7,562.5,550.8
2017 / 09,01,4990.6,602.2,635.1
2018 / 01,02,3753.9,573.5,515.7
2018 / 02,02,3316.4,498.6,436.6
2018 / 06,01,5587.2,689.4,721.8
2018 / 08,03,6116.1,796.1,758.1
2018 / 08,02,4603.7,570.0,537.2
2018 / 09,02,4226.3,547.1,514.4
2019 / 02,02,3259.7,468.6,427.9
2019 / 04,02,4391.5,543.1,534.9
2019 / 10,01,4772.6,552.8,628.5
2020 / 06,01,6633.5,709.1,1124.1
2020 / 08,01,6392.4,595.3,908.6
2021 / 01,01,5112.4,689.8,747.6
2021 / 02,03,4382.1,618.5,592.7
2021 / 07,01,6396.8,685.6,814.2
2021 / 09,01,6344.5,639.6,772.6
2021 / 10,02,4848.5,466.4,493.0
2021 / 12,01,5504.0,753.6,782.6
2022 / 01,02,3519.6,500.9,491.5
2022 / 06,01,6195.8,591.7,810.5
2022 / 07,02,4276.0,457.8,520.6
2022 / 08,02,4368.0,453.0,518.0
2022 / 12,03,5469.4,904.6,717.2
2023 / 11,03,5382.7,651.6,610.1
2023 / 09,01,5247.5,542.0,617.6
2023 / 10,02,4344.9,451.7,458.9
2023 / 10,01,5519.3,533.7,602.1
2023 / 11,02,4100.5,462.7,465.4
2023 / 08,01,5675.2,542.2,655.0
2023 / 11,01,5154.3,519.2,594.7
2023 / 12,01,4986.8,672.8,627.2
2023 / 10,03,5617.9,623.4,575.8
2023 / 09,03,5559.1,667.4,627.2
2023 / 12,03,5360.2,886.1,665.3
2024 / 01,01,5003.1,593.3,644.9
2023 / 12,02,3926.4,585.9,479.9
2024 / 01,03,5229.6,701.8,647.3
2024 / 01,02,3899.9,523.4,495.9
2024 / 02,02,3424.2,429.3,407.6
2024 / 02,01,4365.6,472.1,525.7
2024 / 04,02,4278.8,464.1,472.0
2024 / 03,02,3805.9,462.9,430.2
2024 / 04,03,5654.7,612.1,615.8
2024 / 02,03,4470.6,574.7,528.1
2024 / 03,01,4873.2,522.9,560.8
2024 / 05,02,4843.5,505.0,559.3
2024 / 03,03,5065.2,611.9,568.8
2024 / 04,01,5493.0,520.2,626.7
2024 / 06,02,4431.5,463.0,505.4
2024 / 05,01,6048.9,555.4,702.5
2024 / 05,03,6554.7,732.6,758.1
2024 / 09,01,1279.5,102.6,144.4
2024 / 08,03,5703.8,615.5,646.2
2024 / 09,02,1000.6,97.0,111.5
2024 / 07,02,4668.8,492.1,516.0
2024 / 08,02,4367.8,435.0,485.4
2024 / 06,01,5495.8,510.9,658.6
2024 / 06,03,5840.5,650.9,662.0
2024 / 07,03,6194.6,702.0,655.1
2024 / 07,01,5930.3,566.3,684.6
2024 / 09,03,1326.3,128.2,150.7
2024 / 08,01,5671.0,505.1,654.6
